adventurer_id,cluster,age,gender,region,total_views,total_seconds,avg_completion,unique_publishers,total_subscriptions
u9l3,4,20,M,Sugarbrook,13,3231.0,0.797317668911457,5,5
q53d,5,12,M,Toadstool Marshes,13,3249.0,0.6820402795525531,1,1
q6ce,5,15,F,Dripwater Delta,10,1853.0,0.5469684692724469,5,6
mnxn,5,14,M,Toadstool Marshes,12,1986.0,0.5017239299584824,3,3
27qg,4,37,F,Sugarbrook,18,3180.0,0.5040727071626544,8,12
hfbz,5,17,F,Dripwater Delta,16,3369.0,0.619463514148456,6,6
hn7x,4,52,M,Jamshire,17,3218.0,0.5790108537742424,8,14
ifif,5,18,F,Toadstool Marshes,10,2082.0,0.5729208347172773,4,4
3w33,5,10,F,Toadstool Marshes,13,2362.0,0.5344082291142284,2,2
w7f9,0,13,M,Dripwater Delta,10,1871.0,0.5195003254431839,2,2
khxq,5,14,F,Slurpington,12,2455.0,0.5664235720843452,8,9
9bte,4,54,M,Sugarbrook,17,4181.0,0.7201318203209444,6,9
bpad,5,16,M,Slurpington,11,2424.0,0.6198148329647126,7,7
n2v9,5,11,M,Dripwater Delta,14,3328.0,0.6418730962336816,4,4
dtzs,5,17,F,Soggy Hollow,12,2101.0,0.5176887309960675,4,5
guoy,4,13,F,Sugarbrook,10,1531.0,0.41641085321830495,4,5
oy4l,5,13,F,Soggy Hollow,11,1727.0,0.44704952571663803,6,7
o7l6,4,22,M,Sugarbrook,10,1961.0,0.4900361746459617,7,10
1zow,3,28,F,Puddington,11,2835.0,0.6887883832166659,5,5
mv1t,5,12,F,Soggy Hollow,17,3733.0,0.6261700079590864,2,2
qrxa,4,27,M,Sugarbrook,14,2682.0,0.5415464190932152,8,14
rcn2,5,10,F,Soggy Hollow,12,2114.0,0.5069822238467043,5,5
1o3i,5,15,M,Soggy Hollow,11,2912.0,0.7681214394557814,6,6
crw3,5,13,F,Slurpington,10,2122.0,0.5746855299126798,2,2
dt4h,4,47,F,Greycliffs,13,3226.0,0.7297182353027132,9,14
4npl,5,11,M,Dripwater Delta,11,2378.0,0.6020413810194731,3,3
5icq,5,13,M,Soggy Hollow,13,1999.0,0.4343700588447105,6,7
b1mk,5,13,F,Soggy Hollow,13,2495.0,0.526700166351006,6,6
mymh,5,11,F,Soggy Hollow,11,2648.0,0.7462481646835751,5,5
mlc2,4,32,F,Greycliffs,10,1401.0,0.38280224107124206,4,4
fzqc,4,38,M,Puddington,18,2958.0,0.4749005247811105,7,9
l1te,5,116,M,Dripwater Delta,12,2446.0,0.5655215744326857,4,5
php7,5,16,M,Slurpington,13,2891.0,0.6103717669299645,6,6
5spq,5,10,M,Dripwater Delta,11,2022.0,0.5209942557939524,2,3
cwmi,5,13,M,Slurpington,10,2203.0,0.6274129592090338,4,4
tlal,5,14,M,Slurpington,11,1540.0,0.4217638008719049,5,6
jagg,5,10,M,Dripwater Delta,14,2928.0,0.5578917052220285,8,8
4jao,3,43,F,Sugarbrook,22,4184.0,0.5354746177800401,7,13
cpot,5,10,M,Slurpington,11,2138.0,0.5082446782593,8,10
26mz,5,10,M,Slurpington,11,2590.0,0.6577650840830783,4,5
hjgh,4,11,M,Gnome's Rest,11,1442.0,0.28665239294014055,2,2
73ci,2,15,M,Threadbare,11,1892.0,0.38364878259783064,4,4
fs8q,4,19,M,Sugarbrook,20,3444.0,0.5323863171913712,7,11
kjf2,5,16,M,Toadstool Marshes,15,3042.0,0.6097379720563904,5,5
p8xm,4,28,M,Greycliffs,14,3057.0,0.5803573261360879,6,9
txzc,5,176,M,Dripwater Delta,13,2863.0,0.7000043383463499,5,6
ln2v,5,14,M,Slurpington,13,2705.0,0.586935762750374,5,6
3xvw,0,11,F,Toadstool Marshes,14,3517.0,0.6642174313720318,5,5
36j8,4,40,M,Gelatina Grove,11,2213.0,0.6030316076581875,3,6
xf53,2,14,M,Threadbare,17,3003.0,0.4705331637485642,4,5
z8m3,3,43,M,Greycliffs,14,2463.0,0.5212626488160781,7,7
43wh,2,26,NB,Knitwick,19,3921.0,0.5409267908079401,4,6
lcfu,5,13,M,Slurpington,14,3602.0,0.7799408250417924,7,8
7los,5,10,F,Soggy Hollow,10,2552.0,0.7402017969743301,6,6
k3zh,5,10,M,Soggy Hollow,11,2811.0,0.7898284087148822,2,2
8juw,5,14,M,Soggy Hollow,12,2231.0,0.5293532569603382,5,5
3u9n,4,12,F,Puddington,11,1990.0,0.43566387123427736,4,5
4jju,4,17,M,Muckminster,13,2759.0,0.6444507773621547,3,5
w5uy,5,10,F,Toadstool Marshes,12,1802.0,0.414966991010528,4,4
4v2i,0,11,M,Toadstool Marshes,19,4581.0,0.6484609619433973,5,5
7xdv,2,18,F,Threadbare,12,1273.0,0.3050042158827484,4,7
wlry,4,36,M,Puddington,10,2226.0,0.607790523581203,6,10
2ci2,0,33,F,Toadstool Marshes,11,2023.0,0.5039025085278399,4,4
ma5s,5,11,F,Soggy Hollow,14,3970.0,0.8403492231552832,4,4
yims,2,15,M,Threadbare,13,2477.0,0.466060890990408,4,7
2yfd,5,14,F,Toadstool Marshes,11,1990.0,0.5364450814337633,6,6
sm7d,1,59,F,Shield Barrow,16,3227.0,0.6870310631794528,4,6
a2wm,0,34,M,Soggy Hollow,17,3472.0,0.5883560374503684,8,8
elrs,2,15,NB,Knitwick,19,2947.0,0.4067146360225976,4,6
jz9a,5,15,F,Toadstool Marshes,14,3068.0,0.6686958652226246,5,5
8hu4,5,13,F,Toadstool Marshes,12,2701.0,0.6457796827170993,6,7
p69q,5,10,F,Toadstool Marshes,10,1832.0,0.5711537214643646,4,4
mx6s,5,17,M,Toadstool Marshes,11,3113.0,0.8116133479852491,5,5
vrbc,4,16,M,Greycliffs,16,1865.0,0.29577478436740146,7,11
9cvx,2,22,M,Knitwick,13,2539.0,0.5090023412711175,4,6
qcnp,5,14,M,Toadstool Marshes,14,3134.0,0.6825771312304255,4,4
bj37,1,15,M,Greycliffs,10,1836.0,0.4589763612168893,2,2
gyed,4,16,M,Sugarbrook,18,2473.0,0.35794970389391123,6,6
tdfw,4,13,M,Jamshire,16,2832.0,0.473565407340834,8,10
cmy8,2,21,F,Threadbare,15,2513.0,0.4633187282547137,3,4
1tm7,2,15,M,Threadbare,16,2670.0,0.43226873183473047,4,8
sea8,5,16,M,Toadstool Marshes,11,2561.0,0.650036376197461,4,4
iebf,4,54,M,Greycliffs,16,2829.0,0.5446270145349875,8,13
o65k,4,44,M,Greycliffs,12,2490.0,0.6674505440398361,7,10
se7i,5,17,M,Dripwater Delta,11,2157.0,0.5860814914260524,7,9
5li5,0,12,M,Slurpington,11,1623.0,0.39254858905312473,5,5
syv1,5,17,F,Soggy Hollow,15,2903.0,0.5347883009587755,6,6
ixun,5,15,M,Slurpington,13,3282.0,0.7277545457304686,4,4
s8tg,5,14,NB,Soggy Hollow,14,2566.0,0.550226391652883,3,3
mprj,1,28,M,Greycliffs,13,2317.0,0.5160596704691922,2,2
4wl7,5,16,F,Slurpington,11,1294.0,0.3332208150533496,4,4
lntx,4,38,F,Greycliffs,17,2328.0,0.44080369762937716,7,10
5qjq,5,14,M,Dripwater Delta,16,3487.0,0.6513176010539663,4,4
su7h,0,12,F,Slurpington,11,2706.0,0.6726928950945488,3,3
2u7g,6,36,F,Duelburg,10,1872.0,0.49430933277895095,1,1
jwpy,2,19,M,Threadbare,11,2232.0,0.5351157766311215,4,7
82o2,5,11,M,Soggy Hollow,14,3050.0,0.634692598360903,5,5
qm3g,4,24,M,Puddington,15,2742.0,0.5521074559009423,5,6
w9t3,2,34,F,Knitwick,12,2700.0,0.6235106387580334,4,7
z76b,4,22,F,Sugarbrook,15,3168.0,0.566464906720148,6,9
fy7b,5,19,M,Toadstool Marshes,13,3410.0,0.7821074915262011,8,9
6lh2,2,12,M,Threadbare,17,1968.0,0.2877942344369674,4,4
w7by,2,28,M,Threadbare,10,1576.0,0.42901796276383874,4,8
2619,5,12,M,Dripwater Delta,15,2284.0,0.44764573846200406,4,5
kbgk,6,19,F,Shield Barrow,10,1546.0,0.4198142799932848,3,3
aqsp,2,27,F,Knitwick,13,3354.0,0.6889713672410733,4,6
t1h7,1,20,M,Jamshire,19,3516.0,0.5259429112401414,5,7
cold,5,15,M,Soggy Hollow,12,2749.0,0.661982777997972,6,6
ol7j,5,13,M,Soggy Hollow,16,4355.0,0.7725410125815703,6,7
38wa,4,39,M,Greycliffs,16,3146.0,0.5605970048086603,9,11
hodi,4,37,F,Jamshire,15,1971.0,0.40047761635890133,6,9
t12y,5,35,M,Toadstool Marshes,13,2748.0,0.6201611383272935,6,7
g8ii,2,40,M,Knitwick,12,2314.0,0.5490617815326084,4,7
wvde,4,11,F,Threadbare,10,1267.0,0.28208558382293425,2,2
5ej3,3,44,F,Jamshire,14,2962.0,0.635575532040287,4,7
g7co,5,12,M,Toadstool Marshes,10,1549.0,0.4139740588405261,4,4
sy11,5,10,F,Toadstool Marshes,11,1867.0,0.4927516219700655,4,4
ahon,4,12,M,Jamshire,10,1429.0,0.3859040259136805,6,7
qwxg,5,10,F,Dripwater Delta,11,1680.0,0.41394491793163435,5,5
2w48,4,35,M,Sugarbrook,22,3872.0,0.5281972268973942,8,13
39we,3,28,M,Greycliffs,14,3325.0,0.7067590219899247,5,7
1mqf,4,19,M,Sugarbrook,16,3045.0,0.5472358818309451,5,6
z3c6,5,12,F,Toadstool Marshes,11,2518.0,0.6729774692225479,8,11
pdy5,1,24,M,Sugarbrook,12,2802.0,0.6883342851402028,1,1
c3hx,5,13,F,Soggy Hollow,17,3230.0,0.5576682550590296,5,5
di6q,0,11,M,Toadstool Marshes,11,1945.0,0.483901787126926,5,5
jmed,4,51,M,Greycliffs,19,3638.0,0.551052635724929,6,11
wzl5,5,11,M,Toadstool Marshes,10,2551.0,0.7871326546917077,3,3
y6iy,5,10,M,Soggy Hollow,11,2451.0,0.6286033991205856,4,4
fj1m,4,37,M,Puddington,24,5010.0,0.6372884631379595,9,14
izjc,2,25,M,Gnome's Rest,13,3173.0,0.6318986659805229,3,4
s2gf,4,13,M,Greycliffs,11,2563.0,0.601666103545995,6,7
ujif,4,40,M,Puddington,12,1503.0,0.3646208272929719,6,10
8j1l,6,13,M,Narathil,13,2941.0,0.695318653089309,4,5
gx2d,4,19,M,Greycliffs,12,2023.0,0.4295817284587746,7,11
ng83,5,12,F,Toadstool Marshes,16,3605.0,0.6595413768318187,5,5
n45q,5,11,F,Slurpington,11,2263.0,0.6189292880913917,6,6
ejeh,3,50,M,Jamshire,18,3241.0,0.5384246564916713,9,15
vojs,4,14,F,Greycliffs,20,3376.0,0.415957856993319,5,6
73ul,1,50,M,Shield Barrow,11,1583.0,0.44922216046623226,5,5
8q7q,0,10,F,Slurpington,10,1339.0,0.3411822473712077,7,7
amrx,5,13,M,Soggy Hollow,14,2746.0,0.5632594963814491,3,3
9ob6,5,12,F,Dripwater Delta,10,1981.0,0.5842921910385613,2,2
koc9,0,65,F,Soggy Hollow,15,2621.0,0.48605840953608453,5,5
6v2h,4,25,M,Greycliffs,13,1832.0,0.4273652159966378,6,7
3w8p,5,11,M,Toadstool Marshes,10,1957.0,0.5622435462225466,3,3
smld,4,23,M,Sugarbrook,13,2774.0,0.6757433316040399,9,11
q3hu,4,42,F,Greycliffs,10,1176.0,0.3422676491031442,6,8
65m1,5,15,M,Slurpington,13,2250.0,0.5048604176878952,5,5
udya,4,10,M,Muckminster,10,2054.0,0.4998251387152326,3,5
wu93,5,12,F,Soggy Hollow,13,2428.0,0.5426349404977944,7,7
uf87,0,12,F,Soggy Hollow,16,3416.0,0.616029951196075,2,2
z2wn,4,16,F,Jamshire,24,3696.0,0.41915590976510364,7,9
1n4q,6,87,F,Duelburg,11,2267.0,0.5595865356029814,2,2
nkb4,4,17,F,Jamshire,22,3749.0,0.43542014189283956,8,10
xtrc,5,13,F,Toadstool Marshes,12,1933.0,0.41977494658837533,6,8
cond,5,12,M,Soggy Hollow,10,2028.0,0.5898915715407009,6,6
gxfk,6,14,F,Duelburg,17,2827.0,0.44114574725074635,3,3
y7ef,4,30,F,Puddington,13,1770.0,0.4103285902368257,7,9
hhf4,5,14,F,Toadstool Marshes,11,2030.0,0.5256403157224852,7,8
o7ho,5,11,F,Slurpington,10,2313.0,0.6136243537590239,4,4
knv6,5,18,M,Dripwater Delta,10,2779.0,0.8337880267037215,4,5
42rn,2,41,F,Knitwick,12,2896.0,0.6686512361425588,4,6
g9b5,5,15,F,Dripwater Delta,13,2511.0,0.5763865914509123,5,5
wjqp,4,42,M,Puddington,19,3917.0,0.6287102741756275,3,4
x9ab,4,17,F,Gelatina Grove,13,2421.0,0.4313419490675673,3,4
pr35,5,11,F,Slurpington,11,2178.0,0.5366561678286689,4,4
f7jk,4,45,NB,Puddington,17,3313.0,0.5952646591327834,8,11
54bh,5,14,NB,Toadstool Marshes,17,4358.0,0.771217700812442,5,5
t58z,6,92,F,Shield Barrow,13,2639.0,0.6707933593330447,5,7
3jcy,5,13,NB,Slurpington,14,3085.0,0.6450121289294831,4,4
3cbm,5,11,M,Toadstool Marshes,12,2459.0,0.6097136004587353,4,4
jsox,1,12,F,Shield Barrow,11,2058.0,0.6020325374799771,1,1
mg5f,5,10,F,Soggy Hollow,10,1884.0,0.5385964858737503,2,2
y4cj,5,16,F,Soggy Hollow,15,2968.0,0.5796149033641214,8,8
8z7z,5,13,M,Toadstool Marshes,11,2239.0,0.5823845232749939,5,5
ucjq,0,11,M,Soggy Hollow,10,1545.0,0.39962963440109067,6,6
ifmy,1,31,F,Jamshire,11,2217.0,0.5357022203082359,1,1
lpzy,4,28,M,Muckminster,10,1420.0,0.4269876906989887,3,6
2uqs,5,14,F,Toadstool Marshes,11,2072.0,0.5771383106250616,3,3
clrw,2,10,F,Threadbare,11,2007.0,0.4362118038098133,1,1
bxxy,4,16,F,Sugarbrook,17,2164.0,0.3217717811791452,8,11
dka8,5,13,F,Toadstool Marshes,12,3019.0,0.7429282916062716,4,5
7l9n,5,12,M,Dripwater Delta,11,1688.0,0.4460499337366856,5,5
6oi7,2,39,F,Knitwick,13,2728.0,0.603636496388737,4,4
wb2y,4,46,F,Boggy Bottom,10,1706.0,0.4949594491741256,3,5
6gok,5,14,M,Dripwater Delta,12,2661.0,0.6347316021078602,5,5
3vqr,4,17,M,Jamshire,14,2739.0,0.5438604556047113,5,7
lnnr,4,18,F,Puddington,18,3017.0,0.4422977837394145,9,14
u79n,5,11,F,Toadstool Marshes,10,2141.0,0.5999777309112465,6,6
k9lj,5,14,F,Slurpington,11,1865.0,0.45565294317634125,6,7
su8n,5,13,F,Dripwater Delta,12,2706.0,0.6146887152457032,2,2
x5hz,5,12,F,Slurpington,12,2455.0,0.6242838038288422,6,7
ziov,4,40,M,Sugarbrook,12,1895.0,0.4318329679408113,8,12
z9oe,4,31,M,Greycliffs,10,1937.0,0.5700933217379639,6,8
mpcw,6,44,M,Shield Barrow,13,2568.0,0.5122439180115457,4,4
3if3,4,43,M,Sugarbrook,11,2137.0,0.5321619886898977,8,11
3ywn,5,10,M,Soggy Hollow,10,2049.0,0.5974423401535085,4,4
ygz6,4,19,M,Puddington,10,2613.0,0.660346453814409,5,8
k9ou,4,35,F,Puddington,10,1598.0,0.47099331571111946,6,8
71t8,5,18,M,Slurpington,10,1941.0,0.5787608007440361,5,5
k4vc,4,28,F,Greycliffs,11,2178.0,0.57807059540466,4,6
6ps2,4,21,M,Puddington,12,2701.0,0.6321731878805378,2,2
89sn,6,168,M,Duelburg,12,2323.0,0.5809673695963625,2,2
4sgg,2,30,M,Gnome's Rest,10,2230.0,0.6312390500774198,4,6
4jv6,2,16,F,Gnome's Rest,10,2058.0,0.5731153400469646,2,2
owpx,5,11,F,Soggy Hollow,12,2560.0,0.6277449594505226,5,5
pucb,5,11,F,Toadstool Marshes,11,2664.0,0.7053226318157413,5,6
2qwc,1,28,F,Puddington,10,1671.0,0.4548506282150864,5,6
km6x,5,11,M,Dripwater Delta,10,1986.0,0.534419705250515,4,4
895u,4,37,M,Jamshire,13,3426.0,0.7269574891855027,9,16
vfo5,2,29,F,Threadbare,10,1969.0,0.5292583245727482,3,3
sm7z,5,15,M,Dripwater Delta,14,3766.0,0.7873901996564072,2,2
veoe,5,15,M,Slurpington,10,2560.0,0.7476169955545854,3,3
la84,5,14,F,Dripwater Delta,11,2319.0,0.6188540246858852,4,4
cpuk,1,29,M,Jamshire,11,1968.0,0.47493960625936676,1,1
9oxf,6,12,F,Narathil,10,2240.0,0.6579567848670157,3,4
kxdf,6,49,M,Shield Barrow,13,2008.0,0.4655141702960288,4,5
tfle,2,31,NB,Knitwick,14,2518.0,0.5231934424531094,4,8
jw66,5,14,F,Toadstool Marshes,10,1982.0,0.5750314386924961,6,6
x7r6,5,20,F,Dripwater Delta,10,2474.0,0.7768062866638181,6,6
rldu,5,12,F,Dripwater Delta,13,2235.0,0.5055277837574235,3,3
9y3r,5,11,M,Dripwater Delta,11,2719.0,0.6517292027257185,3,3
p2wq,3,49,F,Sugarbrook,21,4723.0,0.7073379525372295,6,9
z3u8,4,62,F,Sugarbrook,25,5707.0,0.7066794417605372,8,14
7kuf,5,18,M,Dripwater Delta,10,2705.0,0.7905731580801068,2,3
bke6,0,13,M,Toadstool Marshes,11,2311.0,0.5367162985995793,7,8
ge84,4,41,F,Jamshire,18,3044.0,0.5260470083144434,8,12
now1,5,17,M,Toadstool Marshes,16,3004.0,0.5318599029577291,8,9
s2o9,5,15,F,Soggy Hollow,10,2340.0,0.6600157691135878,5,6
orco,4,16,F,Sugarbrook,13,1649.0,0.34737910871944755,7,8
2i6z,0,12,F,Slurpington,15,3247.0,0.633131583174812,4,4
bsye,0,25,M,Soggy Hollow,15,3263.0,0.600668340165135,5,5
u9qy,4,16,M,Jamshire,12,2229.0,0.4769209440191599,4,6
nhay,5,12,F,Toadstool Marshes,11,1926.0,0.4912687468468274,7,7
lr3u,1,16,F,Puddington,11,1523.0,0.38054097694221123,2,2
jo87,5,13,M,Slurpington,10,1898.0,0.5298267347044037,2,3
j5jc,2,19,M,Knitwick,11,2168.0,0.47579387962057235,4,4
2do9,1,20,M,Sugarbrook,15,2984.0,0.5109193249634191,7,10
hr7w,2,21,F,Gnome's Rest,13,2048.0,0.3928305176515774,4,7
aew9,1,23,F,Jamshire,10,1485.0,0.34575496664483446,2,2
1r6e,0,11,F,Toadstool Marshes,15,3097.0,0.5662614155649821,3,3
mat7,4,33,M,Sugarbrook,13,2630.0,0.6002365974528927,5,8
nukz,4,28,F,Puddington,11,2616.0,0.6465236542961291,8,12
9ey4,4,46,F,Jamshire,14,2874.0,0.6274453375767004,6,8
6e6z,5,11,M,Dripwater Delta,12,2130.0,0.5412161881238673,5,5
ebs6,0,10,F,Dripwater Delta,12,2805.0,0.6568255396761583,3,3
gaqz,4,13,M,Jamshire,13,1653.0,0.32485929912805706,2,3
xlb7,2,13,F,Gnome's Rest,12,2797.0,0.5833968107489514,4,8
qpoa,3,72,M,Sugarbrook,21,2781.0,0.4079497465086067,9,17
5khg,2,19,F,Threadbare,11,1653.0,0.41246618353013065,1,1
wyz7,4,24,M,Jamshire,17,2962.0,0.511315916838803,9,16
iy1f,4,36,M,Jamshire,13,3458.0,0.7639258513033222,5,5
3x4y,4,28,F,Greycliffs,16,3045.0,0.5537060724974423,6,10
9pi7,4,60,M,Greycliffs,12,2551.0,0.6555314080680936,3,4
4m4v,0,13,F,Toadstool Marshes,11,2155.0,0.5718018332077894,3,3
fx9c,1,27,F,Puddington,10,1490.0,0.37400392011708633,2,3
dve7,4,18,M,Puddington,11,2752.0,0.698761737540097,5,6
62bn,4,17,M,Sugarbrook,17,3110.0,0.5006971589875254,6,6
9rzn,6,10,F,Duelburg,11,2499.0,0.7080550774472101,5,7
6v16,4,23,F,Gelatina Grove,14,2538.0,0.4691237904363413,3,6
6jfw,6,2998,M,Duelburg,15,2539.0,0.5601199026189221,3,3
s7sg,6,12,F,Duelburg,11,2276.0,0.6127436661253504,5,8
36xl,5,16,M,Toadstool Marshes,13,2752.0,0.5714526263297939,1,1
kosd,6,160,F,Duelburg,11,1968.0,0.5058370234746236,5,6
3wv2,6,106,M,Shield Barrow,14,2186.0,0.4783494152774125,5,9
eox1,4,27,M,Jamshire,10,1936.0,0.5718987541339804,4,4
n8yo,6,115,F,Narathil,12,2681.0,0.6645668466003197,4,6
f84i,2,35,F,Gnome's Rest,10,1791.0,0.49686398709757845,4,6
gix1,6,588,F,Shield Barrow,10,1460.0,0.476615069966645,5,7
vupj,6,175,F,Duelburg,13,2148.0,0.5450327769751835,5,8
abfl,6,1043,F,Duelburg,10,1168.0,0.3758332455077498,5,5
4ovo,4,19,F,Jamshire,16,2590.0,0.41595271754721314,9,14
h5du,4,31,F,Greycliffs,13,1890.0,0.4006729373438767,8,9
j4ki,5,12,F,Soggy Hollow,11,2275.0,0.6020333895598969,4,4
69gg,6,130,M,Duelburg,12,2063.0,0.6169474304148078,3,4
g69q,6,11,F,Duelburg,13,2146.0,0.6116637433986868,5,6
l9yo,1,22,M,Sugarbrook,12,2472.0,0.5966713774590812,2,3
vltc,4,11,F,Greycliffs,12,1964.0,0.4001437218398299,5,5
3smb,6,68,F,Duelburg,13,2275.0,0.5418772666975841,4,5
5vp8,6,2502,M,Shield Barrow,12,1866.0,0.5003636633398947,5,7
owp4,6,1470,M,Narathil,16,3289.0,0.7024281870109361,5,7
oyhs,1,21,M,Puddington,11,2172.0,0.6021414239376168,2,3
yok1,0,10,F,Slurpington,11,1812.0,0.4212696517505224,5,5
eqsz,0,37,M,Slurpington,20,4336.0,0.5902354262311272,6,7
8t1x,6,1096,F,Duelburg,10,1586.0,0.4938617000368117,2,2
tvro,6,144,F,Narathil,10,1611.0,0.531134256586364,5,7
3fz9,5,13,M,Slurpington,10,2237.0,0.640094469844197,8,8
ufpe,1,16,F,Greycliffs,10,2494.0,0.6909805128436628,1,1
mt1a,6,476,M,Shield Barrow,12,2675.0,0.7115947599949869,5,7
fgkg,6,79,M,Shield Barrow,11,1572.0,0.4405464455492879,2,2
ptyx,4,24,M,Jamshire,10,1989.0,0.5219696330688146,4,5
kbzq,6,1738,M,Duelburg,12,2129.0,0.5931002552341869,5,6
9cx2,5,15,M,Slurpington,10,2202.0,0.6495962994266417,3,3
y5bv,4,18,M,Sugarbrook,15,2295.0,0.4164595647547155,3,3
8msw,4,12,F,Jamshire,11,1549.0,0.36518675555823454,6,6
p3wf,5,20,F,Dripwater Delta,10,1801.0,0.5646791680689708,5,6
gr7s,6,1877,F,Duelburg,13,2803.0,0.7203414022997402,3,3
689k,6,127,F,Shield Barrow,14,3281.0,0.7353807907837578,5,7
o186,4,32,M,Jamshire,27,5328.0,0.6124891774218795,8,17
hfbr,4,29,M,Sugarbrook,13,2699.0,0.5416676601778245,8,19
qwif,6,127,F,Duelburg,11,2063.0,0.6322853268387075,4,5
f3s5,6,400,F,Narathil,12,2676.0,0.7190950861139819,4,4
nu7a,6,175,M,Shield Barrow,10,1378.0,0.4717216489904891,5,7
w3dz,5,14,F,Dripwater Delta,12,2310.0,0.5569338700627239,5,6
ng52,2,21,F,Gnome's Rest,12,2271.0,0.5012287753133847,4,6
x426,5,11,M,Dripwater Delta,11,2131.0,0.5432709368560432,3,3
5nhs,4,16,F,Sugarbrook,19,2129.0,0.3213480734853104,7,14
dhk5,1,14,F,Greycliffs,12,1877.0,0.4445241692395443,2,2
a5nf,6,12,M,Narathil,11,2255.0,0.6388277856568491,3,4
zzoq,4,28,F,Jamshire,17,2346.0,0.35615837992582805,8,16
hgs2,6,113,F,Shield Barrow,20,2915.0,0.4994577692706228,5,7
n8nx,6,1469,F,Narathil,13,2773.0,0.6594871068190914,5,7
lu3e,6,215,M,Duelburg,13,3072.0,0.7323846624659167,3,3
6i5g,5,16,F,Toadstool Marshes,10,2080.0,0.597812044834368,3,3
hz1u,6,2104,M,Narathil,10,1685.0,0.5862738167409418,5,5
bk7k,4,26,M,Puddington,17,3484.0,0.5899571887227651,5,8
t759,6,3556,NB,Duelburg,14,2496.0,0.5958534869690059,5,6
2m1p,5,11,F,Slurpington,11,1810.0,0.4656750425784422,1,1
cfj7,6,15,M,Narathil,16,2387.0,0.5022478178569014,5,5
c8xy,5,13,M,Slurpington,11,2875.0,0.7865032391158896,6,6
ozyt,5,13,F,Soggy Hollow,11,2321.0,0.6070081576771179,4,4
cnqw,6,890,M,Narathil,10,1197.0,0.3438908735888231,5,8
mgnt,6,180,M,Duelburg,12,1580.0,0.46874259371191385,2,2
cech,6,15,M,Narathil,16,3327.0,0.6486983298770023,5,7
8mbh,5,21,F,Slurpington,11,2526.0,0.6755333903409251,4,4
o99q,6,634,F,Shield Barrow,19,4236.0,0.71727525145374,5,7
tpno,6,750,F,Narathil,12,1567.0,0.4338038617102678,5,6
al1u,5,12,M,Toadstool Marshes,11,1866.0,0.48939662858360405,6,6
wtdq,6,72,M,Shield Barrow,10,1727.0,0.5668793657686372,3,3
d8ix,4,41,F,Greycliffs,10,1695.0,0.49775556902841717,5,6
nswr,1,1874,F,Duelburg,11,2372.0,0.7390414710606712,5,7
7um6,6,142,M,Shield Barrow,16,3144.0,0.6437485991378215,2,2
tbq7,5,10,F,Soggy Hollow,15,2524.0,0.46404986993427433,6,6
qdi4,4,65,M,Puddington,14,2708.0,0.5858243201635567,9,19
cl1n,5,12,F,Soggy Hollow,14,2933.0,0.6083676021447343,6,6
qqtf,1,749,M,Shield Barrow,15,2752.0,0.6194813696297561,5,7
kv47,4,38,M,Puddington,10,2230.0,0.6177164871601388,8,14
cgxg,6,11,F,Shield Barrow,13,2189.0,0.5693684958100514,2,2
ttbf,2,12,M,Gnome's Rest,10,2125.0,0.5361183713743805,4,5
rvj6,4,47,F,Jamshire,12,1928.0,0.49138439599485584,6,8
t586,6,958,M,Narathil,12,2182.0,0.6012524396175981,5,8
ff19,5,14,F,Toadstool Marshes,13,2977.0,0.6505764149901475,5,5
kaov,5,12,F,Slurpington,10,2116.0,0.5996273309879145,8,8
rxmg,4,19,M,Puddington,15,2494.0,0.48438181136850883,7,11
em53,6,992,M,Shield Barrow,12,2193.0,0.582502564091137,5,8
lzur,6,230,M,Narathil,16,3169.0,0.6383428167003785,4,4
swkx,5,13,M,Slurpington,10,2325.0,0.6783306281473297,6,6
tjdp,4,14,F,Threadbare,10,1523.0,0.38412706215257897,4,7
wd1v,5,14,M,Soggy Hollow,11,2861.0,0.7855759414536222,6,6
r5xh,6,103,F,Narathil,12,2229.0,0.5442159518051188,5,6
e7e5,5,14,M,Slurpington,13,3389.0,0.7514146832176382,4,5
3sj4,1,31,F,Greycliffs,14,2657.0,0.5410579552821554,3,3
qavd,6,1020,M,Narathil,16,2280.0,0.4785423531898399,5,7
sek1,4,16,F,Puddington,15,2365.0,0.4238257474039415,8,10
1afw,4,49,M,Sugarbrook,10,2585.0,0.7332534656131702,3,4
qcmx,6,100,M,Shield Barrow,14,3077.0,0.6708538465286319,4,6
51q4,6,11,M,Narathil,10,2190.0,0.6576750507685765,5,6
v5g1,6,12,M,Narathil,10,1584.0,0.5026766571352268,5,7
snqh,2,27,M,Gnome's Rest,12,2238.0,0.45781541624704675,3,3
a47h,3,21,F,Jamshire,14,2684.0,0.5484921010903755,3,3
glq6,1,1647,M,Shield Barrow,14,3192.0,0.7511971810533763,5,6
jhzw,6,78,F,Narathil,14,2086.0,0.3965572095805798,4,6
dbhr,2,98,M,Threadbare,11,1966.0,0.4936730648107662,4,8
4dyf,6,3301,M,Shield Barrow,12,2291.0,0.645130970670909,4,4
qtjp,1,25,F,Jamshire,10,1854.0,0.5218790867834441,2,2
us7y,3,12,F,Jamshire,10,1083.0,0.28347913447794937,6,9
ugw1,6,859,F,Narathil,10,1931.0,0.6566360149788426,5,8
