adventurer_id,age,total_watch_time,avg_watch_time,num_views,viewing_time_std,avg_completion_rate,median_completion_rate,completion_std,unique_content,completion_consistency,viewing_consistency,num_subscriptions,num_publishers,publisher_concentration,churn_rate,avg_content_length,genre_concentration,finisher_ratio,is_active,cluster
2zs4,29,1341.0,223.5,6.0,132.13137401843667,0.602370136030936,0.6050723116643228,0.2910594559893549,6.0,0.7745576668532957,0.5885584588794507,6,6,0.14285714285714285,0.8333333333333334,6.135000000000001,0.1333333333333333,0.3333333333333333,1,0
3131,63,85.0,42.5,2.0,33.23401871576773,0.1301474535063623,0.1301474535063623,0.08648890937957274,2.0,0.9203959574433566,0.7640004302475341,5,3,0.25,0.8,5.17,0.0,0.0,1,2
316c,32,171.0,171.0,1.0,0.0,0.6566820276497697,0.6566820276497697,0.0,1.0,1.0,0.0,1,1,0.5,0.0,4.34,0.0,0.0,1,2
31c7,23,497.0,165.66666666666666,3.0,100.54020754570448,0.5095867546929203,0.6327462491846053,0.29612660596576135,3.0,0.7715295677113939,0.6032412452742268,2,2,0.3333333333333333,1.0,5.36,0.16666666666666674,0.0,1,0
31fn,207,188.0,94.0,2.0,103.23759005323593,0.3351438098595687,0.3351438098595687,0.3725356698490822,2.0,0.7285785149102576,1.0867114742445887,3,3,0.25,0.6666666666666666,4.765000000000001,0.0,0.0,1,2
31gl,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.0,0.0,0.0,0.0,0,1
31h4,35,1696.0,154.1818181818182,11.0,111.80323625174556,0.4272549558972999,0.39820675105485226,0.3150969641768588,11.0,0.7604002041217673,0.7204660801225549,6,3,0.25,0.8333333333333334,6.120909090909091,0.2857142857142858,0.18181818181818182,1,0
32b1,165,18.0,18.0,1.0,0.0,0.05870841487279843,0.05870841487279843,0.0,1.0,1.0,0.0,11,7,0.125,0.9090909090909091,5.11,0.0,0.0,1,2
32i6,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,0.16666666666666666,0.8,0.0,0.0,0.0,0,1
32z1,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,0.14285714285714285,0.75,0.0,0.0,0.0,0,1
331m,92,1474.0,163.77777777777777,9.0,127.4213264898951,0.5220986962970173,0.4901960784313726,0.3917959152292484,9.0,0.7184961452019248,0.7732919341935643,10,7,0.125,1.0,5.381111111111111,0.3111111111111111,0.3333333333333333,1,0
332q,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4,0.2,0.8571428571428571,0.0,0.0,0.0,0,1
33mk,16,1434.0,159.33333333333334,9.0,129.33676971379793,0.40229747342907385,0.31746031746031744,0.28041181146728833,9.0,0.7809987310676629,0.806674239379197,4,4,0.2,0.75,5.8966666666666665,0.2407407407407407,0.1111111111111111,1,0
34e1,11,2784.0,214.15384615384616,13.0,162.0487818291384,0.5193322012242926,0.5999290024849129,0.3826690284257551,13.0,0.723238880340406,0.7531763188340361,5,5,0.16666666666666666,0.8,6.92076923076923,0.40000000000000013,0.38461538461538464,1,0
34gz,37,2249.0,204.45454545454547,11.0,122.56864495976419,0.5874388009321957,0.5587855297157622,0.31876564429017873,11.0,0.7582848433530787,0.5965730506891177,3,3,0.25,0.6666666666666666,5.660909090909091,0.28787878787878785,0.2727272727272727,1,0
34mm,22,314.0,157.0,2.0,76.36753236814714,0.4209738073374437,0.4209738073374437,0.1940686392984987,2.0,0.8374727943508241,0.48333881245662746,2,2,0.3333333333333333,1.0,6.175,0.0,0.0,1,2
34yh,27,52.0,52.0,1.0,0.0,0.17026850032743943,0.17026850032743943,0.0,1.0,1.0,0.0,2,2,0.3333333333333333,1.0,5.09,0.0,0.0,1,2
34yx,52,634.0,211.33333333333334,3.0,161.93311376408883,0.6080502343965691,0.715648854961832,0.42436024544939704,3.0,0.702069580497518,0.762636328559288,3,2,0.3333333333333333,0.6666666666666666,5.55,0.0,0.3333333333333333,1,0
3548,21,1327.0,147.44444444444446,9.0,108.61987745241558,0.3794976109770986,0.2939211756847027,0.2948322113926351,9.0,0.7723008365110617,0.7317207313411228,2,2,0.3333333333333333,0.5,6.760000000000001,0.22222222222222232,0.1111111111111111,1,0
3574,23,1741.0,133.92307692307693,13.0,116.31527668257334,0.4107092548040513,0.257201646090535,0.3249924200853174,13.0,0.7547212986589079,0.8620858591068719,8,5,0.16666666666666666,0.875,5.714615384615385,0.1923076923076923,0.23076923076923078,1,0
35hh,21,1604.0,200.5,8.0,129.525507691949,0.5612306328392612,0.6473696043165467,0.3564754929886326,8.0,0.7372046197434545,0.6428064897863474,7,6,0.14285714285714285,1.0,5.6725,0.1875,0.25,1,0
35sg,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0.25,0.75,0.0,0.0,0.0,0,1
367b,52,769.0,109.85714285714286,7.0,92.72617137110136,0.345392349775409,0.1812977099236641,0.27787564138704224,7.0,0.7825487610942892,0.8364474221619967,7,5,0.16666666666666666,1.0,5.332857142857143,0.19047619047619047,0.0,1,0
36j8,40,2213.0,201.1818181818182,11.0,107.23508584583516,0.6030316076581875,0.5905511811023623,0.24996284814973396,11.0,0.8000237778908843,0.5303893634461271,6,3,0.25,0.8333333333333334,5.473636363636364,0.1969696969696968,0.18181818181818182,1,0
36n5,73,525.0,175.0,3.0,40.70626487409524,0.6572651105693575,0.7205240174672489,0.14900944002149796,3.0,0.8703148687632106,0.23128559587554112,2,2,0.3333333333333333,0.5,4.433333333333334,0.16666666666666674,0.0,1,2
36qz,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.0,0.0,0.0,0.0,0,1
36v4,22,496.0,99.2,5.0,120.63457215906226,0.2499877193892702,0.21056388294075662,0.2347072454303597,5.0,0.8099085865908626,1.2039378458988248,4,4,0.2,0.75,6.186,0.26666666666666683,0.0,1,0
375a,73,1274.0,159.25,8.0,104.30278725216998,0.6060190936057466,0.71845792629746,0.3563344530549146,8.0,0.7372812787787472,0.6508754274706395,4,3,0.25,0.75,4.44,0.1875,0.375,1,0
37hk,40,1192.0,238.4,5.0,129.02441629397129,0.693975353431559,0.8435136707388016,0.34076002597185123,5.0,0.7458456253386201,0.53894910732653,6,5,0.16666666666666666,0.8333333333333334,5.434,0.26666666666666683,0.6,1,0
37qm,46,315.0,157.5,2.0,180.31222920256963,0.4810828440965428,0.4810828440965428,0.46990543596464146,2.0,0.6803158730709361,1.1376165880288305,3,3,0.25,0.3333333333333333,4.6,0.0,0.5,1,0
37r7,21,2696.0,207.3846153846154,13.0,109.14404737283235,0.5506172892241396,0.5663082437275986,0.26655489835789864,13.0,0.7895433520461768,0.523762501235445,9,6,0.14285714285714285,0.5555555555555556,6.29,0.2948717948717947,0.15384615384615385,1,0
37yc,18,1524.0,190.5,8.0,147.7362514753911,0.4786531747252983,0.41381548656869627,0.3361889266638717,8.0,0.7483971615426787,0.7714686761117029,6,4,0.2,0.8333333333333334,6.75375,0.16666666666666652,0.25,1,0
3864,139,2235.0,248.33333333333334,9.0,112.19402836158437,0.7273834174599059,0.881326352530541,0.31950421674205515,9.0,0.7578604049247128,0.4499760495785469,4,4,0.2,0.75,5.5344444444444445,0.22222222222222232,0.6666666666666666,1,0
38oe,70,416.0,138.66666666666666,3.0,99.43004240838546,0.41847193734232596,0.392156862745098,0.30160166193103133,3.0,0.768284206487889,0.7119096115158864,2,2,0.3333333333333333,0.0,5.566666666666667,0.0,0.0,1,2
38vw,42,1464.0,183.0,8.0,154.7089433189211,0.5026693675529026,0.4703569788797062,0.4128707452262579,8.0,0.707778827878455,0.8408094745593537,12,7,0.125,0.9166666666666666,5.58625,0.25,0.375,1,0
38vx,115,138.0,138.0,1.0,0.0,0.35384615384615387,0.35384615384615387,0.0,1.0,1.0,0.0,3,2,0.3333333333333333,0.6666666666666666,6.5,0.0,0.0,1,2
38wa,39,3146.0,196.625,16.0,135.97983919194294,0.5605970048086603,0.5888699153569659,0.3609142604007998,16.0,0.7348001480309951,0.6880700275367132,11,9,0.1,0.9090909090909091,5.638125,0.33333333333333326,0.3125,1,0
395v,64,810.0,115.71428571428571,7.0,119.84116472191332,0.3211578213635478,0.14600550964187328,0.3105323678556223,7.0,0.763048685044128,1.0267908850102732,9,7,0.125,1.0,5.548571428571429,0.3214285714285714,0.14285714285714285,1,0
39ai,19,2112.0,234.66666666666666,9.0,150.12661323029974,0.6297873953815835,0.6966238706609605,0.3631332865192323,9.0,0.7336039768741214,0.6370294762247514,1,1,0.5,0.0,6.08,0.15873015873015883,0.4444444444444444,1,2
39f3,89,145.0,145.0,1.0,0.0,0.3923160173160173,0.3923160173160173,0.0,1.0,1.0,0.0,6,4,0.2,1.0,6.16,0.0,0.0,1,2
39we,28,3325.0,237.5,14.0,112.34818816792458,0.7067590219899247,0.842398681403917,0.29363131206330867,14.0,0.7730177761428993,0.47106158560974665,7,5,0.16666666666666666,0.7142857142857143,5.520714285714286,0.40476190476190466,0.5714285714285714,1,0
3aca,68,152.0,76.0,2.0,82.02438661763951,0.27877871764334644,0.27877871764334644,0.29535659007939635,2.0,0.7719881981985416,1.0652517742550585,1,1,0.5,0.0,4.4350000000000005,0.0,0.0,1,2
3adn,39,1607.0,267.8333333333333,6.0,141.47143410125827,0.746072752782482,0.9246735216278363,0.35984727882502954,6.0,0.7353766967596875,0.5262421603270612,5,4,0.2,1.0,5.843333333333334,0.16666666666666674,0.6666666666666666,1,0
3ani,26,2824.0,282.4,10.0,56.75914023309373,0.8511200782943789,0.9089987750656842,0.14376751415182373,10.0,0.8743035517506925,0.20027925276321007,7,5,0.16666666666666666,0.8571428571428571,5.563000000000001,0.23333333333333317,0.6,1,0
3asu,22,1472.0,210.28571428571428,7.0,123.67796123496737,0.6477489846479959,0.7410941475826971,0.3854214898352382,7.0,0.7218019984076653,0.5853588428970734,9,7,0.125,0.8888888888888888,5.385714285714286,0.2857142857142858,0.42857142857142855,1,0
3bao,36,2501.0,138.94444444444446,18.0,114.90173408931665,0.35717936401872563,0.3248597618652397,0.2522891767739543,18.0,0.798537605009187,0.8210524865453352,4,4,0.2,0.75,6.247222222222223,0.2777777777777777,0.05555555555555555,1,0
3bsf,28,140.0,70.0,2.0,42.42640687119285,0.19959372637944067,0.19959372637944067,0.11858602953572579,2.0,0.8939857763242891,0.5975550263548289,4,3,0.25,0.5,5.82,0.0,0.0,1,2
3c82,32,2796.0,164.47058823529412,17.0,117.55271032980205,0.44041746945454674,0.3333333333333333,0.3196467023532637,17.0,0.7577785768090408,0.7104145309657429,11,7,0.125,0.9090909090909091,6.403529411764706,0.2857142857142858,0.23529411764705882,1,0
3cb1,35,395.0,131.66666666666666,3.0,183.96829436979985,0.39203042328042326,0.09920634920634921,0.5266353731053425,3.0,0.6550352609515993,1.3866956862045217,4,4,0.2,1.0,5.2700000000000005,0.16666666666666674,0.3333333333333333,1,0
3cid,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.3333333333333333,0.5,0.0,0.0,0.0,0,1
3ckw,190,554.0,184.66666666666666,3.0,155.37159757604778,0.5652315944024614,0.712890625,0.45916487300013986,3.0,0.6853235151857333,0.836830866657349,6,4,0.2,0.8333333333333334,5.266666666666667,0.16666666666666674,0.3333333333333333,1,0
3czv,33,2622.0,174.8,15.0,121.98547922952612,0.48606478932641406,0.4652155356380709,0.3372704073358611,15.0,0.7477919159164087,0.6938878226935501,9,6,0.14285714285714285,0.8888888888888888,6.314666666666667,0.38095238095238093,0.2,1,0
3d41,163,59.0,29.5,2.0,19.091883092036785,0.09488973706530957,0.09488973706530957,0.062224197241818734,2.0,0.941420843732057,0.6259633800667799,6,5,0.16666666666666666,1.0,5.2,0.0,0.0,1,2
4bff,13,1506.0,167.33333333333334,9.0,118.62229975851928,0.35085157728619376,0.3529171766625867,0.22195491609321671,9.0,0.8183607977920809,0.7046869292585303,10,7,0.125,0.9,7.734444444444445,0.22222222222222232,0.0,1,0
3dd7,31,162.0,162.0,1.0,0.0,0.43831168831168826,0.43831168831168826,0.0,1.0,1.0,0.0,4,4,0.2,1.0,6.16,0.0,0.0,1,2
3dgq,14,818.0,102.25,8.0,84.79681597795994,0.2724962909597403,0.22175803993985813,0.20910318982688525,8.0,0.8270592687322049,0.8212766680674086,3,3,0.25,0.6666666666666666,6.21125,0.25,0.0,1,0
3duq,33,2746.0,196.14285714285714,14.0,109.64828887286501,0.5952013876974718,0.5759974787084481,0.309284733537452,14.0,0.7637758039828203,0.5561869725435181,10,6,0.14285714285714285,0.9,5.525714285714286,0.3142857142857143,0.42857142857142855,1,0
3dwg,16,1510.0,167.77777777777777,9.0,123.54531332448207,0.4854147811974452,0.44847328244274803,0.3439580169480132,9.0,0.7440708618792233,0.7319998814485442,4,4,0.2,0.75,6.075555555555556,0.3111111111111111,0.2222222222222222,1,0
3dwy,28,330.0,110.0,3.0,90.42123644365851,0.32476807664982926,0.27353689567430023,0.2641887320966128,3.0,0.7910211304775158,0.8146057337266532,1,1,0.5,0.0,5.756666666666667,0.16666666666666674,0.0,1,2
3e1v,48,60.0,30.0,2.0,16.97056274847714,0.11265976750214352,0.11265976750214352,0.06669089499735537,2.0,0.9374787060524027,0.5474375080153916,4,3,0.25,1.0,4.48,0.0,0.0,1,2
3exl,45,2488.0,276.44444444444446,9.0,100.16125886677833,0.8171980494309163,0.8914728682170542,0.2555209272129886,9.0,0.7964821440450258,0.36101374841850414,12,8,0.1111111111111111,0.75,5.550000000000001,0.36111111111111116,0.7777777777777778,1,0
3fft,39,1795.0,256.42857142857144,7.0,104.93467355591149,0.7523092668327208,0.7498057498057499,0.11298336791151709,7.0,0.8984860230898802,0.40762636786425105,7,7,0.125,1.0,5.577142857142857,0.11904761904761907,0.14285714285714285,1,0
3fxl,12,1472.0,184.0,8.0,149.9866660740214,0.49019379764689575,0.33221252824133884,0.3470858404376698,8.0,0.7423431900042086,0.8107387355352508,3,3,0.25,0.6666666666666666,6.14375,0.15000000000000013,0.375,1,0
3gae,69,588.0,117.6,5.0,165.7567494855036,0.31792948386352304,0.13560804899387577,0.38673481925897657,5.0,0.7211184042630195,1.3976117157293728,8,6,0.14285714285714285,1.0,5.744,0.1333333333333333,0.2,1,0
3gcu,18,1697.0,188.55555555555554,9.0,140.4191147165434,0.5423698172563245,0.548885077186964,0.406265729576574,9.0,0.7111031570833342,0.7407807927601938,10,8,0.1111111111111111,0.9,6.021111111111111,0.37037037037037046,0.4444444444444444,1,0
3gf2,10,611.0,101.83333333333333,6.0,63.411092615304035,0.23006699333079153,0.23226835282364156,0.1328587857046868,6.0,0.8827225534363112,0.6166394743789696,4,4,0.2,1.0,7.318333333333334,0.16666666666666674,0.0,1,0
3ghg,60,904.0,301.3333333333333,3.0,38.52704677669095,0.9516177119438547,0.9694989106753813,0.05713455884832194,3.0,0.9459533714321419,0.1274323487652402,9,7,0.125,0.8888888888888888,5.28,0.16666666666666674,1.0,1,0
3gpb,13,38.0,38.0,1.0,0.0,0.10052910052910052,0.10052910052910052,0.0,1.0,1.0,0.0,2,2,0.3333333333333333,0.5,6.3,0.0,0.0,1,2
3h11,16,922.0,461.0,2.0,142.8355697996826,0.8781454228503613,0.8781454228503613,0.15542148244933024,2.0,0.8654850331154837,0.30916789999931293,1,1,0.5,0.0,8.645,0.0,0.5,1,2
3h54,23,1170.0,146.25,8.0,119.46158976244806,0.42783357467460514,0.41765464177853195,0.32297257215763636,8.0,0.755873569146713,0.811284141001345,3,3,0.25,0.6666666666666666,5.64625,0.15000000000000013,0.25,1,0
3hip,178,1007.0,125.875,8.0,108.05876377495456,0.38242108222080257,0.35175573497372803,0.31822710787506686,8.0,0.7585946260898571,0.8516946898518586,13,8,0.1111111111111111,0.9230769230769231,5.04375,0.08333333333333348,0.125,1,0
3hoo,21,46.0,46.0,1.0,0.0,0.1029082774049217,0.1029082774049217,0.0,1.0,1.0,0.0,3,3,0.25,1.0,7.45,0.0,0.0,1,2
3hsy,91,577.0,192.33333333333334,3.0,163.26767387738863,0.6161520217691397,0.7988380537400146,0.49036188184245594,3.0,0.670977976680236,0.8444879683313204,5,4,0.2,0.8,4.996666666666667,0.0,0.3333333333333333,1,0
3i4q,106,473.0,157.66666666666666,3.0,91.0018314834011,0.5278446279244556,0.5627240143369175,0.28319535907022253,3.0,0.779304564134786,0.5735409547273179,6,5,0.16666666666666666,0.8333333333333334,4.923333333333333,0.0,0.0,1,0
3if3,43,2137.0,194.27272727272728,11.0,144.90209861081442,0.5321619886898977,0.3776325344952796,0.34121829561599215,11.0,0.7455907835947928,0.7420498532211166,11,8,0.1111111111111111,0.9090909090909091,5.775454545454545,0.24242424242424243,0.36363636363636365,1,0
3ihs,72,1448.0,241.33333333333334,6.0,117.23765038018574,0.7501832431469176,0.9009260386649891,0.35043848403361155,6.0,0.7405002240554562,0.48378672784120663,10,7,0.125,0.9,5.396666666666667,0.33333333333333326,0.6666666666666666,1,0
3ik9,38,956.0,191.2,5.0,103.32327908075702,0.706914836379705,0.8536585365853658,0.30900183734612646,5.0,0.7639408681254432,0.5375820971943653,6,5,0.16666666666666666,1.0,4.712000000000001,0.26666666666666683,0.6,1,0
3imt,44,1713.0,190.33333333333334,9.0,95.21291929144911,0.6616791157836389,0.6393129770992366,0.2887890220495849,9.0,0.7759221896611764,0.4976284980389326,13,8,0.1111111111111111,0.7692307692307693,4.847777777777778,0.08333333333333326,0.4444444444444444,1,0
3iqi,53,1107.0,138.375,8.0,137.5239589515743,0.3733286288544819,0.22242678298306237,0.32955390540650253,8.0,0.7521319714331226,0.9867189879933581,6,3,0.25,0.8333333333333334,5.49125,0.16666666666666652,0.125,1,0
3iqz,24,680.0,226.66666666666666,3.0,182.52762348021008,0.5191693659535285,0.6175595238095238,0.3867338293259067,3.0,0.7211189190402181,0.8017318747300589,3,3,0.25,0.0,6.88,0.0,0.3333333333333333,1,2
3ir5,28,454.0,90.8,5.0,84.10529115341079,0.279002203753627,0.12450481041312961,0.2562915156430318,5.0,0.7959935950758616,0.9161796421940174,5,4,0.2,0.8,5.228,0.1333333333333333,0.0,1,0
3j3o,50,667.0,133.4,5.0,105.90703470497132,0.46081742684642324,0.4254571026722925,0.32203693501035574,5.0,0.7564085189436608,0.7879987701262747,3,2,0.3333333333333333,0.6666666666666666,4.6659999999999995,0.26666666666666683,0.2,1,0
3j9z,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.3333333333333333,1.0,0.0,0.0,0.0,0,1
3jb6,15,1309.0,218.16666666666666,6.0,144.1851818553719,0.5227707014505169,0.6981042517691732,0.32876356044902044,6.0,0.7525793374873078,0.6578791567545486,9,7,0.125,0.8888888888888888,6.9433333333333325,0.16666666666666674,0.0,1,0
3jlt,56,878.0,125.42857142857143,7.0,115.69911717159174,0.408013326289007,0.15997673065735893,0.37557156438979755,7.0,0.726970537838647,0.9151342601142849,5,3,0.25,1.0,5.061428571428571,0.17142857142857149,0.2857142857142857,1,0
3jo4,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.3333333333333333,1.0,0.0,0.0,0.0,0,1
3jr9,201,1002.0,167.0,6.0,95.71624731465396,0.5701342635308819,0.7310252879856571,0.3313789248707294,6.0,0.751100968566928,0.5697395673491307,6,4,0.2,0.8333333333333334,4.915,0.16666666666666674,0.16666666666666666,1,0
3js1,49,334.0,167.0,2.0,142.8355697996826,0.4947233212989977,0.4947233212989977,0.4027675377387238,2.0,0.7128764910057803,0.8502117249981106,5,5,0.16666666666666666,1.0,5.485,0.0,0.0,1,0
3jzj,44,488.0,122.0,4.0,137.2515937976678,0.3593493402928994,0.2286016172630229,0.39261730397164885,4.0,0.7180723642798842,1.1158666162412016,3,3,0.25,0.6666666666666666,5.1975,0.16666666666666674,0.25,1,0
3k2i,118,933.0,84.81818181818181,11.0,65.01202685937147,0.2855558702672224,0.2315608919382504,0.22150500203364137,11.0,0.8186622226967017,0.757555397725727,9,7,0.125,0.8888888888888888,4.771818181818182,0.290909090909091,0.0,1,0
3k55,65,439.0,109.75,4.0,127.1177275861501,0.33219325811851674,0.1853414226861851,0.3479684770325273,4.0,0.7418571109329208,1.1477898653376983,3,3,0.25,0.6666666666666666,5.1225,0.0,0.25,1,0
3kje,27,72.0,72.0,1.0,0.0,0.2037351443123939,0.2037351443123939,0.0,1.0,1.0,0.0,4,4,0.2,0.75,5.89,0.0,0.0,1,2
3ksf,55,32.0,32.0,1.0,0.0,0.1075268817204301,0.1075268817204301,0.0,1.0,1.0,0.0,1,1,0.5,0.0,4.96,0.0,0.0,1,2
3ky6,60,496.0,99.2,5.0,135.5385554002993,0.2947968626492494,0.10530137981118375,0.39136890787938283,5.0,0.7187166497231299,1.3526801936157613,5,4,0.2,1.0,5.476,0.10000000000000009,0.2,1,0
3lzp,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.25,0.6666666666666666,0.0,0.0,0.0,0,1
3md5,93,1062.0,151.71428571428572,7.0,98.64027961185411,0.6144537029162068,0.7086614173228346,0.37319653784110957,7.0,0.7282278773963152,0.6459138983002608,5,4,0.2,0.8,4.364285714285715,0.17142857142857149,0.42857142857142855,1,0
3mmh,66,1590.0,227.14285714285714,7.0,124.16578778851627,0.6909514826860652,0.7188295165394402,0.3257450317481285,7.0,0.7542928512290173,0.5442457824167901,4,3,0.25,1.0,5.4399999999999995,0.3214285714285714,0.42857142857142855,1,0
3muw,13,822.0,205.5,4.0,159.21997362140215,0.5229548432180449,0.5816562343777596,0.3042165729855748,4.0,0.7667438220868709,0.771041034486209,3,2,0.3333333333333333,0.6666666666666666,5.5525,0.16666666666666674,0.25,1,0
3nb5,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.0,0.0,0.0,0.0,0,1
3nfd,55,64.0,64.0,1.0,0.0,0.23238925199709515,0.23238925199709515,0.0,1.0,1.0,0.0,3,3,0.25,0.6666666666666666,4.59,0.0,0.0,1,2
3njx,27,770.0,110.0,7.0,73.2438848414437,0.29758488902462205,0.27353689567430023,0.2043233660967079,7.0,0.830341773772161,0.6598548183913847,3,3,0.25,1.0,6.1499999999999995,0.25,0.0,1,0
3nm8,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.25,0.6666666666666666,0.0,0.0,0.0,0,1
3nvk,65,435.0,108.75,4.0,117.22165613344092,0.35862255867417997,0.20450223667936207,0.37945384418495437,4.0,0.7249245809966528,1.0680788713753158,5,5,0.16666666666666666,1.0,4.975,0.0,0.25,1,0
3nwd,26,253.0,126.5,2.0,44.54772721475249,0.3739862265997309,0.3739862265997309,0.09911300152218441,2.0,0.9098245572703437,0.3493939389392352,5,4,0.2,0.6,5.57,0.0,0.0,1,2
3o4p,35,84.0,84.0,1.0,0.0,0.20833333333333334,0.20833333333333334,0.0,1.0,1.0,0.0,1,1,0.5,0.0,6.72,0.0,0.0,1,2
3o4r,16,687.0,85.875,8.0,73.16017163925817,0.2876318936696519,0.20406405001907715,0.28880931178226593,8.0,0.7759099743135174,0.8421314721065688,8,6,0.14285714285714285,0.75,5.47625,0.15000000000000013,0.125,1,0
3oby,31,450.0,150.0,3.0,95.56673061269805,0.4435756976084293,0.36290322580645157,0.37560499563260946,3.0,0.7269528703187957,0.6328922557132322,8,6,0.14285714285714285,0.875,6.406666666666666,0.0,0.3333333333333333,1,0
3opb,96,624.0,156.0,4.0,121.23530838827442,0.5022527500899137,0.4934056237614475,0.357611439901942,4.0,0.7365877824896853,0.7721994164858244,5,3,0.25,0.6,5.1225000000000005,0.16666666666666674,0.25,1,0
3oyv,40,959.0,191.8,5.0,50.672477736933295,0.5873060598801498,0.5117209834190967,0.23364291872355242,5.0,0.8106073360634192,0.26282405465214365,12,8,0.1111111111111111,0.9166666666666666,5.638,0.30000000000000004,0.2,1,0
3pfa,73,784.0,98.0,8.0,97.4723403989929,0.31224561053584377,0.14120807213147946,0.3309490138500921,8.0,0.7513435823565157,0.9845690949393222,6,6,0.14285714285714285,0.8333333333333334,5.405,0.25,0.125,1,0
3ppk,56,247.0,82.33333333333333,3.0,106.25127450215989,0.2766596298359857,0.09424603174603174,0.32512793127503864,3.0,0.7546441188042875,1.2750152940259187,5,4,0.2,0.6,4.3933333333333335,0.16666666666666674,0.0,1,0
3pw8,87,21.0,21.0,1.0,0.0,0.06108202443280977,0.06108202443280977,0.0,1.0,1.0,0.0,5,3,0.25,0.8,5.73,0.0,0.0,1,2
3q5q,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0.2,0.75,0.0,0.0,0.0,0,1
3q7i,16,698.0,232.66666666666666,3.0,71.66821703749392,0.5737288271545301,0.5242758057935537,0.24590783087689072,3.0,0.8026275902738194,0.3067113425285046,2,2,0.3333333333333333,1.0,7.003333333333334,0.0,0.3333333333333333,1,2
3qks,15,123.0,123.0,1.0,0.0,0.3577661431064572,0.3577661431064572,0.0,1.0,1.0,0.0,4,3,0.25,1.0,5.73,0.0,0.0,1,2
3qy5,104,1029.0,147.0,7.0,124.97466409903517,0.5144035712021203,0.48780487804878053,0.3778064957457259,7.0,0.7257913234461554,0.8444234060745619,6,5,0.16666666666666666,0.8333333333333334,4.638571428571429,0.25,0.2857142857142857,1,0
3r2s,44,1403.0,140.3,10.0,129.9077022778523,0.4236551486339411,0.27073180039032263,0.3609640759029962,10.0,0.7347732520687605,0.919375104584942,4,3,0.25,0.5,5.331,0.24,0.3,1,0
3rhc,81,696.0,174.0,4.0,138.14243856734734,0.5278642640077135,0.5714333181438445,0.42046561008659133,4.0,0.7039945162340397,0.7893853632419848,3,3,0.25,1.0,5.34,0.16666666666666674,0.5,1,0
3rjg,27,33.0,33.0,1.0,0.0,0.1065891472868217,0.1065891472868217,0.0,1.0,1.0,0.0,1,1,0.5,0.0,5.16,0.0,0.0,1,2
3rpj,38,1061.0,106.1,10.0,82.0277053466964,0.3166321208627424,0.17170679874059097,0.23041779263535317,10.0,0.8127320703467429,0.7658982758795182,7,6,0.14285714285714285,0.8571428571428571,5.313000000000001,0.24,0.0,1,0
3rxf,49,1750.0,250.0,7.0,138.1074460942156,0.714547639192574,0.9710856519367157,0.3730020177007303,7.0,0.7283310491230228,0.5502288689012573,7,6,0.14285714285714285,0.8571428571428571,5.724285714285714,0.22857142857142865,0.5714285714285714,1,0
3s1n,86,411.0,102.75,4.0,38.88765871070152,0.35894758753932904,0.34164479440069995,0.13891428661060126,4.0,0.8780292000515606,0.37482080685013514,7,6,0.14285714285714285,0.8571428571428571,4.85,0.16666666666666674,0.0,1,0
3sak,44,2606.0,289.55555555555554,9.0,77.82851519705216,0.8806702873963695,0.9449035812672176,0.171135253257095,9.0,0.8538723407214126,0.2678610465672923,7,6,0.14285714285714285,0.8571428571428571,5.387777777777778,0.36111111111111116,0.8888888888888888,1,0
3seo,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.0,0.0,0.0,0.0,0,1
3sie,75,131.0,131.0,1.0,0.0,0.4984779299847793,0.4984779299847793,0.0,1.0,1.0,0.0,1,1,0.5,0.0,4.38,0.0,0.0,1,2
3sxt,12,854.0,106.75,8.0,95.71348613738522,0.3225327365078224,0.25589015937708337,0.2272499667247234,8.0,0.8148299263505326,0.8882922147321134,8,7,0.125,0.875,5.2625,0.1875,0.0,1,0
