adventurer_id,age,total_watch_time,avg_watch_time,num_views,avg_completion_rate,median_completion_rate,unique_content,num_subscriptions,num_publishers,num_churns,genre_diversity,lang_diversity,cluster
rq9m,14,931.0,155.16666666666666,6.0,0.4753915452470301,0.4149553498812584,6.0,6,5,3.0,5.0,1.0,1
rqbf,17,15.0,15.0,1.0,0.06313131313131314,0.06313131313131314,1.0,6,6,6.0,1.0,1.0,2
rqbh,12,1118.0,186.33333333333334,6.0,0.4743058832179748,0.3956926361716447,6.0,4,4,4.0,5.0,1.0,1
rqd1,673,1637.0,272.8333333333333,6.0,0.7969530148954175,0.9258318712100224,6.0,5,5,4.0,5.0,1.0,1
rqep,3133,126.0,63.0,2.0,0.23738750884273274,0.23738750884273274,2.0,3,2,2.0,2.0,1.0,6
rqjo,11,662.0,132.4,5.0,0.41317716284321193,0.3367003367003367,5.0,5,5,3.0,5.0,1.0,2
rqmg,3416,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,0.0,0.0,0
rqn8,14,957.0,239.25,4.0,0.7056529384761207,0.7389085651712691,4.0,5,5,4.0,3.0,1.0,2
rqu3,10,1412.0,141.2,10.0,0.5269020656814729,0.48894184140085784,10.0,5,4,5.0,5.0,1.0,1
rqy2,11,1486.0,185.75,8.0,0.5659836737205103,0.7442392676767677,8.0,5,5,4.0,4.0,1.0,1
rr33,353,1242.0,155.25,8.0,0.5399862555595791,0.5989292206592851,8.0,7,5,4.0,4.0,1.0,1
rr5o,18,1223.0,152.875,8.0,0.429994782937842,0.3134931857358328,8.0,4,4,3.0,5.0,1.0,1
rr66,20,347.0,173.5,2.0,0.5527647975077882,0.5527647975077882,2.0,3,3,3.0,2.0,1.0,3
rrd4,10,1358.0,169.75,8.0,0.5045302539518709,0.5632133626112217,8.0,8,8,5.0,4.0,1.0,5
rrf7,23,163.0,163.0,1.0,0.49938725490196073,0.49938725490196073,1.0,3,3,3.0,1.0,1.0,3
rrgd,648,71.0,23.666666666666668,3.0,0.0846011905993695,0.08838383838383838,3.0,1,1,0.0,2.0,1.0,6
rrge,11,896.0,179.2,5.0,0.5319408424660119,0.5206655931293612,5.0,5,5,4.0,4.0,1.0,2
rrkd,16,1381.0,153.44444444444446,9.0,0.47795608810820184,0.3966730646193218,9.0,7,7,5.0,6.0,1.0,1
rrm9,11,1040.0,148.57142857142858,7.0,0.39236769032813706,0.18615474112856312,7.0,2,2,2.0,5.0,1.0,1
rry3,1459,270.0,67.5,4.0,0.33089889321792704,0.2950791292760205,4.0,8,5,6.0,4.0,1.0,2
rs3h,10,648.0,162.0,4.0,0.4525292951390133,0.4070015705404252,4.0,5,4,5.0,3.0,1.0,2
rs4f,20,388.0,97.0,4.0,0.3619446469593649,0.3161042337157076,4.0,3,3,2.0,3.0,1.0,6
rs5k,14,1434.0,143.4,10.0,0.45846534882481527,0.3610043481636773,10.0,5,5,4.0,6.0,1.0,1
rs66,1904,126.0,63.0,2.0,0.2807160657618732,0.2807160657618732,2.0,5,5,3.0,1.0,1.0,6
rs8r,167,207.0,103.5,2.0,0.3488294314381271,0.3488294314381271,2.0,3,3,2.0,2.0,1.0,6
rsc3,6762,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0
rsch,11,431.0,107.75,4.0,0.34916846562807297,0.15655885638983585,4.0,7,7,6.0,3.0,1.0,2
rsgh,16,0.0,0.0,0.0,0.0,0.0,0.0,7,7,5.0,0.0,0.0,0
rsid,114,3050.0,277.27272727272725,11.0,0.6301402730554538,0.5613126079447323,11.0,2,2,1.0,4.0,1.0,1
rsmc,11,2164.0,216.4,10.0,0.6450311915761209,0.7569030503278042,10.0,5,5,1.0,6.0,1.0,1
rsnb,5712,392.0,78.4,5.0,0.33483437063825155,0.30783582089552236,5.0,5,4,4.0,4.0,1.0,2
rsnm,15,320.0,320.0,1.0,0.89938167509837,0.89938167509837,1.0,3,3,3.0,1.0,1.0,3
rsuz,24,962.0,160.33333333333334,6.0,0.4717963837673687,0.3533188830406369,6.0,5,5,3.0,3.0,1.0,2
rt4d,1051,21.0,21.0,1.0,0.06108202443280977,0.06108202443280977,1.0,2,2,1.0,1.0,1.0,6
rt65,20,108.0,54.0,2.0,0.16459352728433144,0.16459352728433144,2.0,3,2,2.0,2.0,1.0,6
rt6n,17,897.0,224.25,4.0,0.6486930629289721,0.7083539581463119,4.0,7,7,4.0,3.0,1.0,2
rt8u,2495,1265.0,140.55555555555554,9.0,0.5320928466189756,0.5354058721934369,9.0,8,5,8.0,4.0,1.0,5
rtai,48,1432.0,238.66666666666666,6.0,0.5384997398550645,0.6281076126732781,6.0,4,4,2.0,3.0,1.0,1
rtho,10,2041.0,170.08333333333334,12.0,0.5572600351912397,0.5947273944261896,12.0,6,5,2.0,5.0,1.0,1
rtl7,11,795.0,113.57142857142857,7.0,0.31407495459645324,0.3311546840958606,7.0,7,6,4.0,4.0,1.0,2
rtmd,16,889.0,222.25,4.0,0.6780520715052178,0.7282658542976939,4.0,5,5,4.0,3.0,1.0,2
rtnz,1280,119.0,119.0,1.0,0.34254461715601614,0.34254461715601614,1.0,3,3,1.0,1.0,1.0,6
rtql,39,304.0,76.0,4.0,0.35140138680407274,0.3523573344432112,4.0,5,5,4.0,4.0,1.0,2
rtrf,152,434.0,108.5,4.0,0.3976347416797324,0.2918976275285925,4.0,3,3,0.0,3.0,1.0,6
rtur,377,2025.0,184.0909090909091,11.0,0.6074688796763693,0.6467661691542288,11.0,8,5,7.0,5.0,1.0,1
rtws,12,1332.0,166.5,8.0,0.49634625976620766,0.4368645606390704,8.0,3,3,3.0,4.0,1.0,1
rtxz,2605,229.0,229.0,1.0,0.8896658896658898,0.8896658896658898,1.0,8,5,6.0,1.0,1.0,2
ru3m,21,1121.0,186.83333333333334,6.0,0.534078095823074,0.5170553704585118,6.0,4,4,3.0,4.0,1.0,1
ru4j,851,410.0,136.66666666666666,3.0,0.5359482230288312,0.6167056986729118,3.0,5,4,4.0,3.0,1.0,2
ru5v,1238,1265.0,140.55555555555554,9.0,0.4870656510514033,0.46977124183006536,9.0,6,5,3.0,5.0,1.0,1
ru9o,12,1540.0,171.11111111111111,9.0,0.47048690376834645,0.40254237288135597,9.0,7,7,6.0,5.0,1.0,1
ruaf,15,236.0,78.66666666666667,3.0,0.23675010846721567,0.11634671320535195,3.0,3,3,1.0,2.0,1.0,6
rudu,39,159.0,53.0,3.0,0.21511305379385903,0.13626834381551362,3.0,2,2,2.0,2.0,1.0,6
ruko,10,1790.0,198.88888888888889,9.0,0.47064390973782744,0.3383838383838384,9.0,3,3,1.0,6.0,1.0,1
rul3,13,2193.0,199.36363636363637,11.0,0.591090455798976,0.6632149901380671,11.0,7,7,7.0,4.0,1.0,5
ruqg,23,319.0,159.5,2.0,0.5102367242482405,0.5102367242482405,2.0,4,4,4.0,2.0,1.0,2
rusq,4534,1497.0,136.0909090909091,11.0,0.5119160073737855,0.5228758169934641,11.0,9,5,8.0,5.0,1.0,5
rutk,2768,152.0,152.0,1.0,0.5905205905205906,0.5905205905205906,1.0,1,1,0.0,1.0,1.0,3
ruto,11,508.0,101.6,5.0,0.3292545276957207,0.36231884057971014,5.0,5,4,4.0,5.0,1.0,2
ruw5,72,2111.0,191.9090909090909,11.0,0.5941435863939245,0.5622489959839357,11.0,5,4,4.0,3.0,1.0,1
ruwk,29,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0
rv23,1942,1211.0,110.0909090909091,11.0,0.39216264279811297,0.20761245674740483,11.0,4,4,3.0,5.0,1.0,1
rv3k,11,1835.0,152.91666666666666,12.0,0.43952582253328504,0.373426718127266,12.0,4,3,2.0,6.0,1.0,1
rv4o,13,192.0,48.0,4.0,0.17079002984675348,0.15747571703069085,4.0,6,6,3.0,3.0,1.0,2
rv4r,29,654.0,218.0,3.0,0.9697430844586044,0.9853249475890985,3.0,8,7,6.0,3.0,1.0,2
rv5w,33,2172.0,271.5,8.0,0.8785839554818675,0.9315353556881689,8.0,6,6,4.0,5.0,1.0,1
rv8l,14,2235.0,171.92307692307693,13.0,0.5721267283138919,0.5555555555555556,13.0,4,4,3.0,5.0,1.0,1
rvaj,42,604.0,151.0,4.0,0.4618812663423836,0.3635594851072018,4.0,6,6,6.0,3.0,1.0,2
rvan,526,971.0,161.83333333333334,6.0,0.5456494131620784,0.44793686932568794,6.0,2,2,1.0,4.0,1.0,3
rven,12,2085.0,231.66666666666666,9.0,0.6125137422730038,0.6781829814459372,9.0,7,7,5.0,4.0,1.0,1
rvgm,2411,48.0,48.0,1.0,0.1864801864801865,0.1864801864801865,1.0,5,4,3.0,1.0,1.0,6
rvh8,988,817.0,102.125,8.0,0.40296163316593825,0.2437362470597162,8.0,6,4,4.0,4.0,1.0,1
rvjv,11,639.0,127.8,5.0,0.40021807892757594,0.15151515151515152,5.0,3,3,3.0,3.0,1.0,6
rvl8,655,857.0,142.83333333333334,6.0,0.41789884259826976,0.2850649322179548,6.0,5,5,4.0,4.0,1.0,2
rvmz,1426,728.0,182.0,4.0,0.7268650791371627,0.9229312354312355,4.0,7,5,4.0,4.0,1.0,2
rvnv,11,423.0,141.0,3.0,0.4593921204632758,0.20622895622895623,3.0,4,4,3.0,2.0,1.0,2
rvo4,18,3114.0,207.6,15.0,0.5418198222495071,0.5352055352055353,15.0,4,4,3.0,7.0,1.0,4
rvqz,77,1062.0,212.4,5.0,0.5758928955141548,0.7247259439707673,5.0,4,3,3.0,2.0,1.0,3
rvrt,13,721.0,180.25,4.0,0.4623940590545983,0.4017451888162672,4.0,2,2,1.0,3.0,1.0,3
rvv7,770,740.0,148.0,5.0,0.5596179646091622,0.5011655011655012,5.0,5,5,4.0,3.0,1.0,2
rvxe,18,827.0,206.75,4.0,0.5584193402870312,0.6306400401069518,4.0,5,5,4.0,2.0,1.0,2
rvzr,19,0.0,0.0,0.0,0.0,0.0,0.0,4,4,3.0,0.0,0.0,0
rw1s,80,2180.0,242.22222222222223,9.0,0.6250050361177483,0.7536231884057971,9.0,3,3,2.0,4.0,1.0,1
rw68,512,702.0,140.4,5.0,0.5180096654011368,0.6060606060606061,5.0,5,5,5.0,3.0,1.0,2
rw9b,17,564.0,141.0,4.0,0.41808556209678754,0.35226187794333774,4.0,3,3,1.0,3.0,1.0,6
rwdp,1705,133.0,44.333333333333336,3.0,0.14068740928748802,0.12008733624454147,3.0,3,2,2.0,2.0,1.0,6
rwer,1672,213.0,106.5,2.0,0.3257747004717782,0.3257747004717782,2.0,6,5,4.0,2.0,1.0,2
rweu,1480,352.0,117.33333333333333,3.0,0.3566636696474277,0.09505703422053233,3.0,3,3,3.0,3.0,1.0,6
rwiw,14,393.0,196.5,2.0,0.5646568802771466,0.5646568802771466,2.0,5,4,2.0,2.0,1.0,3
rwkw,401,988.0,164.66666666666666,6.0,0.5057973587273867,0.36577863029269675,6.0,7,5,3.0,4.0,1.0,2
rwr8,30,246.0,61.5,4.0,0.32070394092264326,0.29377497718619217,4.0,5,4,4.0,4.0,1.0,2
rwrx,964,712.0,142.4,5.0,0.5831840628645368,0.6550218340611353,5.0,1,1,0.0,3.0,1.0,3
rwtn,87,1426.0,178.25,8.0,0.46689258656683624,0.3711326896150419,8.0,2,2,0.0,4.0,1.0,1
rwuw,13,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2.0,0.0,0.0,0
rwv6,2429,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2.0,0.0,0.0,0
rwws,928,1858.0,168.9090909090909,11.0,0.602141234031272,0.6331699346405228,11.0,5,5,2.0,5.0,1.0,1
rwz3,14,202.0,101.0,2.0,0.2864686624094347,0.2864686624094347,2.0,3,3,3.0,1.0,1.0,6
rxcn,14,2317.0,257.44444444444446,9.0,0.6917564777335123,0.835707502374169,9.0,7,5,6.0,5.0,1.0,1
rxh7,808,1866.0,207.33333333333334,9.0,0.6914804099815686,0.8313908313908315,9.0,7,5,4.0,5.0,1.0,1
rxnk,70,996.0,142.28571428571428,7.0,0.4363150178437955,0.3703703703703704,7.0,7,5,6.0,4.0,1.0,2
rxv8,1287,1798.0,179.8,10.0,0.6805322830634463,0.714436026936027,10.0,4,4,2.0,4.0,1.0,1
rxvw,664,170.0,56.666666666666664,3.0,0.22755661716836464,0.2680652680652681,3.0,1,1,0.0,3.0,1.0,6
rxwh,25,2586.0,172.4,15.0,0.4616354785601931,0.41588492808005,15.0,6,6,3.0,7.0,1.0,4
rxz9,2731,852.0,106.5,8.0,0.33624740847552304,0.2941438486519757,8.0,5,5,4.0,5.0,1.0,1
ry5z,25,520.0,86.66666666666667,6.0,0.2486800265570938,0.210176958938654,6.0,8,7,6.0,4.0,1.0,2
ry6w,20,1584.0,176.0,9.0,0.6176590686822276,0.7330939557151406,9.0,4,4,3.0,6.0,1.0,1
ry88,901,654.0,109.0,6.0,0.3770074657334446,0.22150894036371024,6.0,2,2,0.0,4.0,1.0,6
ryba,14,414.0,103.5,4.0,0.30451265024183305,0.16941358426320527,4.0,4,4,3.0,3.0,1.0,2
ryj5,11,1036.0,172.66666666666666,6.0,0.6160528792026819,0.7647443692502909,6.0,4,4,2.0,4.0,1.0,1
ryl8,813,930.0,186.0,5.0,0.5988570521601593,0.6285178236397748,5.0,6,5,4.0,4.0,1.0,2
rym9,11,212.0,106.0,2.0,0.49886108821470043,0.49886108821470043,2.0,5,5,4.0,2.0,1.0,2
rymk,1115,84.0,28.0,3.0,0.1101982502657527,0.11655011655011656,3.0,6,5,5.0,2.0,1.0,2
rymn,18,590.0,98.33333333333333,6.0,0.2747054876463126,0.2638699710653492,6.0,3,3,2.0,4.0,1.0,6
rzai,11,205.0,102.5,2.0,0.23693115362709116,0.23693115362709116,2.0,2,2,1.0,2.0,1.0,6
rzat,707,1682.0,186.88888888888889,9.0,0.6592509065619403,0.9068627450980392,9.0,6,5,5.0,5.0,1.0,1
rzii,24,1405.0,200.71428571428572,7.0,0.6381173913924275,0.647279549718574,7.0,3,3,2.0,6.0,1.0,1
rzlm,708,794.0,132.33333333333334,6.0,0.45053907242143443,0.42979564460427544,6.0,5,5,4.0,4.0,1.0,2
rzq3,28,269.0,134.5,2.0,0.4393942607853327,0.4393942607853327,2.0,5,5,2.0,2.0,1.0,2
rzt7,26,955.0,191.0,5.0,0.5436479589211414,0.7073045267489712,5.0,5,5,4.0,3.0,1.0,2
rzzx,1090,1230.0,153.75,8.0,0.522003726443977,0.5587930587930588,8.0,6,5,4.0,5.0,1.0,1
s125,20,545.0,136.25,4.0,0.4417086583153543,0.35106344367015097,4.0,5,5,5.0,4.0,1.0,2
s137,1514,237.0,237.0,1.0,0.9207459207459209,0.9207459207459209,1.0,3,3,2.0,1.0,1.0,3
s161,1082,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,0.0,0.0,0
s186,761,234.0,234.0,1.0,0.9090909090909092,0.9090909090909092,1.0,1,1,0.0,1.0,1.0,3
s198,552,889.0,127.0,7.0,0.4952186356294825,0.6156716417910447,7.0,4,4,4.0,3.0,1.0,1
s1ez,537,224.0,56.0,4.0,0.24853852006835503,0.2755924630924631,4.0,8,5,7.0,3.0,1.0,2
s1ne,19,201.0,100.5,2.0,0.2729115584806642,0.2729115584806642,2.0,3,3,2.0,2.0,1.0,6
s1ny,15,1569.0,261.5,6.0,0.8452156528378646,0.9488669508110346,6.0,4,4,3.0,4.0,1.0,1
s1oa,13,1007.0,201.4,5.0,0.6385678920056479,0.7545605306799337,5.0,7,7,5.0,4.0,1.0,2
s1ok,12,746.0,373.0,2.0,0.9599033711533621,0.9599033711533621,2.0,3,3,1.0,2.0,1.0,3
s1td,1835,1061.0,132.625,8.0,0.4582072362084545,0.4497508662771581,8.0,5,5,2.0,5.0,1.0,1
s1v8,922,522.0,130.5,4.0,0.42002664707773063,0.4235489833280064,4.0,3,3,2.0,2.0,1.0,6
s1zl,57,372.0,186.0,2.0,0.6155488710635769,0.6155488710635769,2.0,5,5,3.0,2.0,1.0,2
s24v,19,657.0,219.0,3.0,0.6403430821457307,0.8291174817313098,3.0,5,5,4.0,2.0,1.0,2
s2gv,2217,1451.0,181.375,8.0,0.621692938354326,0.6557113346202039,8.0,5,5,4.0,5.0,1.0,1
s2m4,15,476.0,158.66666666666666,3.0,0.4508750999645385,0.235191637630662,3.0,5,4,4.0,3.0,1.0,2
s2o9,15,2340.0,234.0,10.0,0.6600157691135878,0.7086170236469603,10.0,6,5,3.0,4.0,1.0,1
s2pc,28,2786.0,154.77777777777777,18.0,0.3696917808708555,0.19541952858161618,18.0,6,4,3.0,8.0,1.0,4
s2uj,4968,195.0,48.75,4.0,0.23840941654210498,0.21851718542895016,4.0,6,5,6.0,3.0,1.0,2
s2yg,13,1076.0,179.33333333333334,6.0,0.5921560198362368,0.6545638728940072,6.0,4,4,3.0,5.0,1.0,1
s2zp,22,1227.0,204.5,6.0,0.7792135240215616,0.8333836317032637,6.0,3,3,2.0,4.0,1.0,3
s39f,13,19.0,19.0,1.0,0.05469199769717905,0.05469199769717905,1.0,1,1,0.0,1.0,1.0,6
s3ay,16,317.0,79.25,4.0,0.2517591302425179,0.13131386191712768,4.0,5,5,4.0,3.0,1.0,2
s3cs,13,720.0,180.0,4.0,0.517113241055716,0.4696599114838108,4.0,6,5,4.0,3.0,1.0,2
s3cz,16,633.0,211.0,3.0,0.7003296184534117,0.9855334538878843,3.0,8,7,5.0,3.0,1.0,2
s3ed,18,1663.0,166.3,10.0,0.5052906405097843,0.5468155005297428,10.0,8,7,6.0,5.0,1.0,5
s3ep,628,1846.0,153.83333333333334,12.0,0.5805687349552997,0.6451678035809694,12.0,5,4,3.0,5.0,1.0,1
s3ij,24,6.0,6.0,1.0,0.06289308176100629,0.06289308176100629,1.0,3,3,3.0,1.0,1.0,6
s3pg,413,1002.0,125.25,8.0,0.4627412579308764,0.41479364671632846,8.0,6,5,4.0,5.0,1.0,1
s3pw,17,367.0,122.33333333333333,3.0,0.3719402421653992,0.5002908667830134,3.0,4,4,3.0,3.0,1.0,2
s3up,1892,1478.0,164.22222222222223,9.0,0.5623260256504471,0.6299212598425197,9.0,7,5,4.0,5.0,1.0,1
s42l,685,643.0,128.6,5.0,0.40891855170246777,0.2985507246376812,5.0,5,5,4.0,5.0,1.0,2
s46m,1253,739.0,105.57142857142857,7.0,0.33502543468447893,0.302049622437972,7.0,7,5,5.0,3.0,1.0,2
s4bx,10,1170.0,117.0,10.0,0.34234481873871,0.2683167364218021,10.0,4,4,2.0,5.0,1.0,1
s4cf,12,245.0,122.5,2.0,0.4368605419231526,0.4368605419231526,2.0,7,7,5.0,2.0,1.0,2
s4cy,1414,2257.0,188.08333333333334,12.0,0.6585978334887471,0.8283482567096796,12.0,8,5,5.0,5.0,1.0,4
s4k1,781,375.0,187.5,2.0,0.6223118279569892,0.6223118279569892,2.0,2,2,2.0,2.0,1.0,3
s4t5,14,410.0,82.0,5.0,0.25189417238889045,0.1553672316384181,5.0,5,5,4.0,5.0,1.0,2
s4wa,26,1320.0,188.57142857142858,7.0,0.6519201228622887,0.7768361581920904,7.0,5,5,5.0,5.0,1.0,1
s4wg,16,500.0,250.0,2.0,0.6670178773286458,0.6670178773286458,2.0,4,4,1.0,2.0,1.0,3
s539,683,1351.0,122.81818181818181,11.0,0.4079362536110993,0.3514056224899599,11.0,5,4,3.0,6.0,1.0,1
s58f,1382,754.0,125.66666666666667,6.0,0.4110090871480378,0.2942890442890443,6.0,3,3,1.0,4.0,1.0,1
s5fr,17,3337.0,208.5625,16.0,0.6918261493295215,0.7854500751863194,16.0,8,8,5.0,7.0,1.0,4
s5fz,18,1162.0,193.66666666666666,6.0,0.6405688362913385,0.7791044472267179,6.0,7,4,5.0,3.0,1.0,2
s5lj,319,581.0,193.66666666666666,3.0,0.6274838466598481,0.6841339155749636,3.0,4,3,2.0,2.0,1.0,3
s5pd,10,111.0,111.0,1.0,0.34007352941176466,0.34007352941176466,1.0,5,5,4.0,1.0,1.0,2
s5ph,189,838.0,104.75,8.0,0.3623590083714326,0.33073483335950526,8.0,4,4,3.0,5.0,1.0,1
s5qd,1076,135.0,135.0,1.0,0.582901554404145,0.582901554404145,1.0,2,2,0.0,1.0,1.0,3
s5t7,17,1766.0,196.22222222222223,9.0,0.6334079191138007,0.5534229046705054,9.0,5,5,3.0,5.0,1.0,1
s5tq,1246,2099.0,174.91666666666666,12.0,0.6207028972663253,0.7038974333366623,12.0,6,5,5.0,5.0,1.0,1
s5zz,14,1621.0,180.11111111111111,9.0,0.5475646153015876,0.4003724394785847,9.0,6,5,4.0,6.0,1.0,1
s63k,20,989.0,164.83333333333334,6.0,0.5098044000727014,0.5892269882636598,6.0,6,5,4.0,5.0,1.0,1
s66d,4582,1722.0,191.33333333333334,9.0,0.6325324670849377,0.8898305084745763,9.0,7,6,5.0,6.0,1.0,1
s67g,2200,295.0,59.0,5.0,0.23204686948173095,0.1899827288428325,5.0,6,5,6.0,3.0,1.0,2
s69q,15,2013.0,201.3,10.0,0.5932088710959853,0.5884857904125902,10.0,5,5,5.0,5.0,1.0,1
s6dv,62,1045.0,130.625,8.0,0.41290974374046713,0.28229162041827893,8.0,1,1,0.0,5.0,1.0,1
s6dw,17,324.0,162.0,2.0,0.49461789515107957,0.49461789515107957,2.0,4,4,4.0,2.0,1.0,2
s6i4,17,791.0,158.2,5.0,0.49454994864292734,0.440251572327044,5.0,3,3,3.0,4.0,1.0,3
s6jm,1010,511.0,127.75,4.0,0.5546160827379533,0.44263111227396945,4.0,5,4,4.0,3.0,1.0,2
s6lk,13,2577.0,234.27272727272728,11.0,0.6888298713690096,0.72936660268714,11.0,4,3,2.0,6.0,1.0,1
s6m9,11,1665.0,208.125,8.0,0.6030596459344588,0.699021732104667,8.0,3,3,2.0,5.0,1.0,1
s6pu,14,942.0,188.4,5.0,0.6092943849932584,0.6843800322061191,5.0,4,3,3.0,4.0,1.0,3
s6qd,11,535.0,133.75,4.0,0.3676211811092077,0.22705164015034368,4.0,3,3,2.0,3.0,1.0,6
s6s6,16,1068.0,267.0,4.0,0.7653920604471437,0.7773214574937358,4.0,4,4,3.0,3.0,1.0,3
s75y,14,1651.0,206.375,8.0,0.6609413118497084,0.7069495337249656,8.0,4,4,3.0,5.0,1.0,1
s78w,11,2935.0,293.5,10.0,0.7689136808473611,0.9602496696751995,10.0,5,5,4.0,5.0,1.0,4
s79j,16,162.0,81.0,2.0,0.3236593879976233,0.3236593879976233,2.0,4,4,3.0,2.0,1.0,6
s7bq,13,611.0,122.2,5.0,0.3472547638356973,0.34275248560962845,5.0,4,4,2.0,4.0,1.0,2
s7c4,1230,930.0,155.0,6.0,0.5236040775756963,0.44330309874351326,6.0,7,5,5.0,4.0,1.0,2
s7ci,1138,258.0,129.0,2.0,0.4755177189959799,0.4755177189959799,2.0,3,3,2.0,2.0,1.0,6
s7ff,26,571.0,81.57142857142857,7.0,0.26168971746526365,0.15997673065735893,7.0,5,5,3.0,3.0,1.0,2
s7g5,22,1848.0,264.0,7.0,0.8761342978472247,0.954043048283886,7.0,3,3,2.0,6.0,1.0,1
s7ru,19,322.0,64.4,5.0,0.19290438905384244,0.0964436407474382,5.0,3,2,2.0,3.0,1.0,6
s7sg,12,2276.0,206.9090909090909,11.0,0.6127436661253504,0.7318224740321059,11.0,8,5,7.0,4.0,1.0,4
s7yd,16,1417.0,202.42857142857142,7.0,0.6390021086637736,0.759180790960452,7.0,2,2,1.0,5.0,1.0,1
s7zt,893,534.0,106.8,5.0,0.4382228897309858,0.37247474747474746,5.0,4,3,3.0,4.0,1.0,2
s7zz,2806,1340.0,191.42857142857142,7.0,0.5801831280301498,0.7103413654618475,7.0,7,5,5.0,4.0,1.0,1
s82f,24,593.0,197.66666666666666,3.0,0.5858318788616581,0.7417102966841187,3.0,4,4,3.0,3.0,1.0,3
s83q,14,864.0,172.8,5.0,0.5601079844072457,0.5072463768115941,5.0,5,5,4.0,4.0,1.0,2
s84q,480,496.0,99.2,5.0,0.4511700417400905,0.36130536130536134,5.0,7,5,5.0,3.0,1.0,2
s85t,16,1684.0,168.4,10.0,0.5226089386405313,0.46433520937217315,10.0,8,5,7.0,5.0,1.0,1
s8j6,345,921.0,131.57142857142858,7.0,0.48610290819966384,0.5724225173940544,7.0,6,5,5.0,4.0,1.0,2
s8kn,1375,1531.0,139.1818181818182,11.0,0.5110415539740756,0.5025641025641026,11.0,7,5,6.0,5.0,1.0,1
s8lo,13,531.0,265.5,2.0,0.9036832619959451,0.9036832619959451,2.0,2,2,1.0,2.0,1.0,3
s8nb,2092,1318.0,188.28571428571428,7.0,0.6328334536070575,0.7711442786069651,7.0,4,4,3.0,4.0,1.0,1
s8rt,11,767.0,127.83333333333333,6.0,0.34852358388602495,0.36921887167465545,6.0,2,2,1.0,4.0,1.0,6
s8t9,4172,434.0,86.8,5.0,0.3180639942545394,0.18878101402373249,5.0,4,4,3.0,4.0,1.0,2
s8tg,14,2566.0,183.28571428571428,14.0,0.550226391652883,0.5028093474652024,14.0,3,3,0.0,6.0,1.0,4
s8wa,2057,974.0,194.8,5.0,0.6529665789333514,0.807426597582038,5.0,5,3,5.0,3.0,1.0,2
s8wx,600,843.0,210.75,4.0,0.745313494493241,0.7744729108921055,4.0,2,2,2.0,3.0,1.0,3
s93y,2142,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2.0,0.0,0.0,0
s9dn,23,355.0,118.33333333333333,3.0,0.40452170183130853,0.3954802259887006,3.0,6,5,4.0,3.0,1.0,2
s9dp,14,1542.0,257.0,6.0,0.7221869840069853,0.9098862479507113,6.0,2,2,0.0,4.0,1.0,3
s9ee,18,358.0,119.33333333333333,3.0,0.38954916086586894,0.10942760942760943,3.0,4,4,4.0,2.0,1.0,2
s9fq,2879,457.0,152.33333333333334,3.0,0.48382513346977013,0.32288698955365625,3.0,7,5,5.0,3.0,1.0,2
s9la,18,367.0,183.5,2.0,0.5395158677985157,0.5395158677985157,2.0,4,4,3.0,2.0,1.0,3
s9pc,13,316.0,158.0,2.0,0.5502313416224124,0.5502313416224124,2.0,3,3,2.0,1.0,1.0,3
s9pq,4963,2105.0,210.5,10.0,0.7288664052801059,0.8906171723819534,10.0,5,4,5.0,5.0,1.0,1
s9qt,17,1737.0,248.14285714285714,7.0,0.6901286458942096,0.8221369161868202,7.0,5,5,3.0,5.0,1.0,1
s9ub,745,146.0,73.0,2.0,0.3119527277558366,0.3119527277558366,2.0,3,3,2.0,2.0,1.0,6
s9wk,1745,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0
sa8j,12,1608.0,146.1818181818182,11.0,0.4860655113499093,0.4819651741293532,11.0,4,4,4.0,4.0,1.0,1
sa9u,16,317.0,79.25,4.0,0.26524128834889693,0.24226598247853232,4.0,7,6,6.0,3.0,1.0,2
sac8,868,30.0,30.0,1.0,0.1295336787564767,0.1295336787564767,1.0,4,4,3.0,1.0,1.0,6
saes,23,247.0,82.33333333333333,3.0,0.24030306155572234,0.2939337085678549,3.0,6,6,5.0,2.0,1.0,2
sah1,12,1718.0,156.1818181818182,11.0,0.5336998383795739,0.6463878326996199,11.0,7,5,5.0,6.0,1.0,1
sajz,14,416.0,104.0,4.0,0.2779502657835408,0.2733810519814819,4.0,5,3,5.0,4.0,1.0,2
salj,15,292.0,146.0,2.0,0.45082044334048393,0.45082044334048393,2.0,4,4,3.0,2.0,1.0,2
saon,26,723.0,180.75,4.0,0.634772826349757,0.7157758002287753,4.0,4,4,3.0,4.0,1.0,3
saqb,3140,991.0,110.11111111111111,9.0,0.4107463980022106,0.5354058721934369,9.0,4,4,3.0,5.0,1.0,1
satd,11,877.0,219.25,4.0,0.5911947007182523,0.620596831045539,4.0,3,3,1.0,3.0,1.0,3
