adventurer_id,cluster,age,avg_completion,completion_std,median_completion,num_views,completion_consistency,finisher_ratio,genre_concentration,avg_content_length,num_subs,num_churns,churn_rate,num_publishers,publisher_concentration,viewing_time_std,viewing_time_mean,viewing_consistency
tfjg,1,75,0.8010361683532462,0.22385908436126958,0.8939664019877924,6,0.8170875330160242,0.6666666666666666,0.25,5.506666666666667,8,5.0,0.625,5,0.16666666666666666,90.30319300371757,267.3333333333333,0.3365336385231711
tfle,1,31,0.5231934424531094,0.36625774524303006,0.5873207938194362,14,0.7319263173304975,0.2857142857142857,0.2857142857142858,5.392142857142857,8,6.0,0.75,4,0.2,143.3102375122733,179.85714285714286,0.792394678187925
tfo7,6,16,0.1831328729045735,0.059232989311554546,0.19290113197177605,4,0.9440793575074989,0.0,0.0,5.355,5,4.0,0.8,5,0.16666666666666666,22.90560339014597,60.0,0.37550169492042573
tfob,1,35,0.4751722650940156,0.3733817960503454,0.4448513703228957,10,0.7281296452857178,0.3,0.1333333333333333,5.4670000000000005,10,7.0,0.7,5,0.16666666666666666,119.0891356179153,154.0,0.7683170039865503
tfqb,1,2372,0.5643308863889833,0.3035784557940923,0.6156716417910447,11,0.7671191523266135,0.2727272727272727,0.21818181818181825,4.393636363636364,7,6.0,0.8571428571428571,5,0.16666666666666666,74.51760011750733,145.45454545454547,0.5088104291077471
tftc,1,71,0.24360763787922846,0.007086831557108538,0.24360763787922846,2,0.9929630382058009,0.0,0.0,4.1850000000000005,12,11.0,0.9166666666666666,8,0.1111111111111111,9.899494936611665,61.0,0.1596692731711559
tfvd,1,25,0.07768361581920905,0.0,0.07768361581920905,1,0.0,0.0,0.0,4.72,6,5.0,0.8333333333333334,6,0.14285714285714285,0.0,22.0,0.0
tfvv,1,29,0.13580578612463756,0.016044090892959717,0.13266998341625208,3,0.9842092572194783,0.0,0.16666666666666674,4.89,4,3.0,0.75,4,0.2,9.16515138991168,40.0,0.2235402778027239
tfxa,1,36,0.2980119865894381,0.25727011008649286,0.23607889989926675,6,0.7953740345670078,0.0,0.22222222222222232,5.468333333333334,5,4.0,0.8,3,0.25,120.77692936428988,106.66666666666667,1.121767145798358
tfxq,1,11,0.10553129548762737,0.0,0.10553129548762737,1,0.0,0.0,0.0,4.58,1,0.0,0.0,1,0.5,0.0,29.0,0.0
tfy9,6,38,0.6365962891874599,0.0,0.6365962891874599,1,0.0,0.0,0.0,5.21,1,0.0,0.0,1,0.5,0.0,199.0,0.0
tfyi,1,2237,0.29210431672988296,0.28524595395244073,0.15547263681592038,7,0.7780611928205331,0.0,0.2857142857142858,4.371428571428572,4,3.0,0.75,3,0.25,67.8134696551258,72.0,0.9289516391113123
tg3i,9,20,0.6649321522130793,0.2997455349425444,0.687166134603215,4,0.7693813697495835,0.25,0.0,4.855,4,4.0,1.0,4,0.2,115.48448669265784,182.0,0.6310627688123379
tg43,1,11,0.20279222202299124,0.11418126952995372,0.20279222202299124,2,0.8975200242074397,0.0,0.0,5.359999999999999,2,1.0,0.5,2,0.3333333333333333,60.81118318204309,72.0,0.83302990660333
tg5u,1,48,0.06489071038251366,0.0,0.06489071038251366,1,0.0,0.0,0.0,4.88,7,7.0,1.0,5,0.16666666666666666,0.0,19.0,0.0
tg7r,1,57,0.6026273245233403,0.29645699401738834,0.6026273245233403,2,0.771332951740463,0.5,0.0,5.869999999999999,3,2.0,0.6666666666666666,2,0.3333333333333333,107.48023074035522,213.0,0.5022440688801646
tg85,9,17,0.4384196635814404,0.3350972422169112,0.45955882352941174,5,0.7490091121299249,0.2,0.1499999999999999,5.434,7,7.0,1.0,6,0.14285714285714285,117.43806878521121,146.8,0.7945742137023762
tgaf,1,294,0.4569563349725716,0.4271830246103344,0.24617996604414263,3,0.7006809797734465,0.3333333333333333,0.16666666666666674,5.33,4,4.0,1.0,4,0.2,124.36371389329499,141.66666666666666,0.8717082749530023
tgc5,6,16,0.24642853845869797,0.29204580988813894,0.10110294117647058,3,0.7739663658570873,0.0,0.0,4.486666666666667,6,4.0,0.6666666666666666,5,0.16666666666666666,83.29065573840401,69.66666666666667,1.178641354788736
tgev,1,1338,0.6764759859833481,0.4305863722227285,0.955831608005521,7,0.6990140682287372,0.5714285714285714,0.25,4.782857142857144,3,2.0,0.6666666666666666,3,0.25,134.2593439153172,202.28571428571428,0.6604465266389462
tgfv,0,58,0.7074568516613976,0.3196837000319797,0.7773512476007677,5,0.7577573322878559,0.4,0.1499999999999999,4.84,7,6.0,0.8571428571428571,7,0.125,128.31406781799103,233.0,0.5483507171709019
tggs,3,15,0.29392614838712905,0.30936905557011934,0.11642156862745097,5,0.7637266175994855,0.2,0.1333333333333333,6.076,5,5.0,1.0,5,0.16666666666666666,108.07081012003195,102.6,1.0431545378381464
tghj,1,18,0.18018353848095103,0.10573219447276258,0.15817233756247595,4,0.9043781170510479,0.0,0.0,7.46,2,1.0,0.5,2,0.3333333333333333,53.854742904718556,81.5,0.652784762481437
tgjt,8,19,0.5620985711973682,0.3806444837397887,0.692821368948247,9,0.7242994208699355,0.4444444444444444,0.3555555555555556,5.752222222222223,4,2.0,0.5,3,0.25,135.5949851580065,195.33333333333334,0.6906365967300839
tgmo,1,93,0.11468897078875782,0.07883501290029665,0.08158508158508158,3,0.9269257931401765,0.0,0.16666666666666674,5.346666666666667,7,6.0,0.8571428571428571,4,0.2,23.629078131263043,36.333333333333336,0.6329217356588315
tgmu,1,139,0.12524084778420036,0.0,0.12524084778420036,1,0.0,0.0,0.0,5.19,5,4.0,0.8,3,0.25,0.0,39.0,0.0
tgnf,1,143,0.5305586293943388,0.3655200452389894,0.4502274255778556,10,0.7323217286238979,0.4,0.23333333333333317,4.914,12,9.0,0.75,7,0.125,110.23429593370658,155.6,0.7039227071117917
tgoj,1,38,0.34338505155454135,0.20420521097887412,0.2334770114942529,3,0.830423245874447,0.0,0.16666666666666674,5.31,6,4.0,0.6666666666666666,4,0.2,85.45369116271884,115.33333333333333,0.7345589498227981
tgs8,1,22,0.18163893312636553,0.15162535521754078,0.09845288326300983,5,0.8683379498978651,0.0,0.10000000000000009,5.392,5,2.0,0.4,3,0.25,57.00175435896688,62.8,0.8934444256891361
tgu1,1,36,0.7638823304417802,0.2927222713600278,0.9318637274549098,11,0.7735613612875526,0.5454545454545454,0.3272727272727274,5.3536363636363635,6,5.0,0.8333333333333334,4,0.2,108.75276381022985,249.1818181818182,0.4346949134856571
tgvj,8,22,0.707994762809182,0.3568412887046925,0.8580570098894706,5,0.7370058741023787,0.6,0.1499999999999999,4.846,7,7.0,1.0,7,0.125,118.56095478697867,201.8,0.5846200926379619
tgw9,1,2694,0.7337142748826646,0.30509451452861963,0.8445505316913822,10,0.7662280308956665,0.6,0.16000000000000014,4.739,3,1.0,0.3333333333333333,3,0.25,92.42750913253286,204.2,0.4504264577608814
tgyu,1,204,0.6010028806454976,0.13428875333365964,0.5641911341393208,3,0.8816097286171738,0.0,0.0,6.006666666666667,2,1.0,0.5,2,0.3333333333333333,43.01550108197431,215.66666666666666,0.1985330819168045
tgzc,0,219,0.4663505028547915,0.4525381502591972,0.24691358024691357,5,0.6884500760421031,0.4,0.1333333333333333,5.718,4,4.0,1.0,4,0.2,154.91707459153753,161.6,0.9527495362333182
tgzr,1,50,0.5636769625586165,0.4659037679344438,0.6326268464996788,3,0.6821730197262994,0.3333333333333333,0.0,4.79,6,5.0,0.8333333333333334,4,0.2,141.00118202814235,169.66666666666666,0.8261788009461466
th1m,8,11,0.5182367193396951,0.4022883935651949,0.4268924520069808,8,0.713120071868803,0.375,0.15000000000000013,5.49375,7,4.0,0.5714285714285714,7,0.125,125.20725674998691,162.0,0.7681426794477725
th3j,1,38,0.31154483167121005,0.23114304071234612,0.2544529262086514,11,0.8122533019570127,0.09090909090909091,0.3484848484848484,5.8127272727272725,4,4.0,1.0,3,0.25,64.89894242029472,102.45454545454545,0.6273184240977521
th3s,1,1520,0.5589057460787132,0.3800082025340318,0.4820261437908496,5,0.7246333740362962,0.4,0.26666666666666683,4.787999999999999,7,6.0,0.8571428571428571,5,0.16666666666666666,115.64039086755112,154.8,0.742236141640251
th46,1,61,0.4011375729301679,0.327433131023863,0.3307388391911854,6,0.7533336155537188,0.16666666666666666,0.25,5.281666666666667,13,13.0,1.0,9,0.1,91.24344725330508,121.83333333333333,0.7428231798098107
th4e,1,17,0.1346228549359123,0.05617487169208031,0.1500789889415482,3,0.9468129064630335,0.0,0.0,4.9799999999999995,10,7.0,0.7,4,0.2,14.52583904633395,39.0,0.36314597615834876
th6g,1,2537,0.6056891673113142,0.36974035463217036,0.7570124187469964,4,0.7300653708698972,0.5,0.0,4.6325,4,2.0,0.5,3,0.25,112.65396871245444,169.75,0.659759699633701
thcr,1,1143,0.6092252253097175,0.3543539163814631,0.6805157090894813,6,0.7383594405454823,0.3333333333333333,0.25,4.291666666666667,3,2.0,0.6666666666666666,3,0.25,115.7884565346074,171.16666666666666,0.6725370176259869
thkb,1,143,0.2770613276837972,0.26783009317240125,0.1881720430107527,3,0.788749222301366,0.0,0.16666666666666674,5.093333333333334,5,4.0,0.8,4,0.2,83.93648392286475,85.33333333333333,0.972237265515808
thl6,1,39,0.32661745382338103,0.05292574180755151,0.32661745382338103,2,0.9497345921881498,0.0,0.0,5.555,1,0.0,0.0,1,0.5,50.204581464244875,111.5,0.44626294634884334
thna,1,84,0.2041240627710158,0.17903634723013737,0.10196905766526018,3,0.8481502731864542,0.0,0.16666666666666674,4.743333333333333,1,0.0,0.0,1,0.5,43.890014050274964,55.333333333333336,0.7791126754486679
thnf,1,1238,0.20912547528517111,0.0,0.20912547528517111,1,0.0,0.0,0.0,2.63,1,0.0,0.0,1,0.5,0.0,33.0,0.0
ths1,3,25,0.37550201449660403,0.271167881386368,0.37774014010431917,4,0.7866781521488527,0.0,0.16666666666666674,5.4625,4,2.0,0.5,2,0.3333333333333333,87.6522484974953,119.25,0.7289168274219983
thsl,6,25,0.24106835295837703,0.08642962099752206,0.21157454254152963,4,0.9204461850753246,0.0,0.25,4.9375,5,4.0,0.8,5,0.16666666666666666,32.30583022716901,72.5,0.4395351051315512
tht5,9,11,0.40069751059374376,0.32627529558977697,0.35205535205535204,7,0.7539912741534655,0.14285714285714285,0.17142857142857149,6.261428571428572,2,1.0,0.5,2,0.3333333333333333,130.32888800116055,154.42857142857142,0.8385130661839374
thw1,1,28,0.6433577663881039,0.3843556971766522,0.8669930640554876,15,0.7223577018821586,0.5333333333333333,0.32380952380952377,6.462666666666666,8,7.0,0.875,5,0.16666666666666666,158.51534400717895,245.6,0.6428035036787468
thz9,9,18,0.40069422991622866,0.24509691620545132,0.3333333333333333,5,0.8031503306968208,0.0,0.1333333333333333,4.74,2,1.0,0.5,2,0.3333333333333333,91.89504883289415,122.2,0.7459013703968681
thzh,1,29,0.4764869792688024,0.46383443605107816,0.3630646083476272,3,0.683137365382424,0.3333333333333333,0.16666666666666674,6.3566666666666665,2,2.0,1.0,2,0.3333333333333333,257.98901785411977,220.33333333333334,1.1656130324734326
ti1m,1,838,0.2857951329937748,0.0,0.2857951329937748,1,0.0,0.0,0.0,5.89,5,4.0,0.8,5,0.16666666666666666,0.0,101.0,0.0
ti24,1,52,0.05064456721915285,0.0,0.05064456721915285,1,0.0,0.0,0.0,3.62,1,0.0,0.0,1,0.5,0.0,11.0,0.0
ti67,1,696,0.31762580528087975,0.3620990542052334,0.159757743677181,6,0.7341609972583725,0.16666666666666666,0.25,4.9366666666666665,6,6.0,1.0,5,0.16666666666666666,127.05222023509336,102.66666666666667,1.2255841180234086
ti77,1,1913,0.614944676609648,0.4118207782029647,0.7382880688507286,8,0.7083052009426078,0.5,0.0,4.05,3,2.0,0.6666666666666666,3,0.25,114.04252026578258,158.625,0.7144402209289433
ti85,1,11,0.5710955710955712,0.0,0.5710955710955712,1,0.0,0.0,0.0,4.29,3,3.0,1.0,3,0.25,0.0,147.0,0.0
tiav,1,17,0.48780946484468696,0.3492881654713401,0.5403348554033486,3,0.7411315281570523,0.3333333333333333,0.0,4.963333333333334,3,3.0,1.0,2,0.3333333333333333,90.7028114227999,135.0,0.6669324369323522
tibb,1,14,0.21158812667652796,0.20886705706850012,0.13946947731010062,10,0.8272208214731219,0.0,0.28,6.7620000000000005,4,3.0,0.75,4,0.2,104.89725131448074,91.1,1.1389495256729723
tidj,1,86,0.05952380952380952,0.0,0.05952380952380952,1,0.0,0.0,0.0,5.88,3,2.0,0.6666666666666666,3,0.25,0.0,21.0,0.0
tiea,1,2220,0.5857519135897955,0.4206055458397229,0.8506044905008636,5,0.7039251697478753,0.6,0.1333333333333333,4.364,4,3.0,0.75,4,0.2,93.22982355448282,140.4,0.6593339713895532
tihs,1,1225,0.2949729003932437,0.3166961531927768,0.16819642178322236,4,0.7594766625353622,0.0,0.16666666666666674,4.39,4,3.0,0.75,4,0.2,81.55366331440912,78.5,1.0258322429485425
tiio,1,151,0.7164569285909812,0.20662455800323573,0.7599478147423352,5,0.8287582026797422,0.2,0.1333333333333333,5.006,7,6.0,0.8571428571428571,4,0.2,56.61890143759415,213.8,0.26358892661822225
tija,1,138,0.35992215316596377,0.3414369021290784,0.12748756218905472,9,0.7454692788105333,0.1111111111111111,0.2666666666666666,4.498888888888889,4,2.0,0.5,4,0.2,113.90676011545582,104.33333333333333,1.0813932922353402
tike,1,210,0.6307870370370371,0.0,0.6307870370370371,1,0.0,0.0,0.0,5.76,4,3.0,0.75,4,0.2,0.0,218.0,0.0
tinn,1,251,0.6565627993469899,0.39516077681849593,0.7946948729363037,6,0.7167632695927599,0.5,0.16666666666666674,5.216666666666667,7,6.0,0.8571428571428571,5,0.16666666666666666,127.35580081017119,201.5,0.6289175348650429
tipu,1,65,0.16316265224169083,0.07813682544409992,0.19817073170731708,3,0.927526058288646,0.0,0.0,4.236666666666666,4,3.0,0.75,3,0.25,24.11085509336683,41.666666666666664,0.5650981662507851
tisx,1,14,0.5069465842724405,0.33231912176501,0.40192161339421617,14,0.7505709282887382,0.35714285714285715,0.2857142857142856,6.297142857142857,2,1.0,0.5,2,0.3333333333333333,133.5973325061068,190.64285714285714,0.6971161591820705
titf,1,1924,0.4621177724528671,0.363409178419116,0.4346918139453091,6,0.7334555288526868,0.16666666666666666,0.22222222222222232,4.0200000000000005,6,5.0,0.8333333333333334,5,0.16666666666666666,84.46064172145509,110.0,0.7609066821752711
titw,1,37,0.6686251666203274,0.2754738548800548,0.7192460317460317,9,0.7840223428915677,0.4444444444444444,0.3111111111111111,5.706666666666667,2,2.0,1.0,2,0.3333333333333333,96.53108307690327,221.0,0.4348246985446093
tiug,6,19,0.2796055008881181,0.21582079214798952,0.26468877254217565,5,0.8224896353625446,0.0,0.0,4.7,5,4.0,0.8,5,0.16666666666666666,74.63042275104704,88.8,0.8310737500116596
tiwa,1,13,0.20140051409464613,0.11848959253956141,0.18319826674514644,6,0.8940628564361268,0.0,0.1333333333333333,6.386666666666667,1,0.0,0.0,1,0.5,42.2977540774921,76.5,0.54577747196764
tj3q,1,951,0.25277986342841785,0.3371131336248048,0.1265022137887413,7,0.7478798725797281,0.14285714285714285,0.17142857142857149,5.321428571428571,7,5.0,0.7142857142857143,5,0.16666666666666666,117.61863312053434,85.14285714285714,1.3653904342350587
tj3t,1,593,0.6040537805600561,0.34571004398272737,0.5904650797728115,4,0.7431021299658482,0.25,0.0,4.8975,5,4.0,0.8,5,0.16666666666666666,82.10765291169068,166.5,0.4901949427563623
tj48,1,135,0.452692552672956,0.39276682392277046,0.3551902398676592,8,0.7179952758951204,0.375,0.1875,5.54375,4,3.0,0.75,3,0.25,138.74327525531257,154.625,0.891523053849398
tj5n,1,295,0.7182864340907047,0.11273016510851518,0.7456158689342546,4,0.8986904744354428,0.25,0.16666666666666674,4.03,8,7.0,0.875,5,0.16666666666666666,33.609274513641815,173.75,0.19232775115102613
tj7a,1,33,0.650675586681155,0.2881311648087867,0.7513381321520856,4,0.7763184583368437,0.5,0.16666666666666674,5.6274999999999995,3,2.0,0.6666666666666666,3,0.25,148.95720862046255,241.25,0.6148904380617649
tj8v,1,43,0.32630216445004184,0.20871725622625265,0.2833523524705203,4,0.8273233420379131,0.0,0.16666666666666674,4.765,7,5.0,0.7142857142857143,4,0.2,50.30821669137822,90.25,0.5513229226452407
tjad,1,20,0.610889883330704,0.48899376221634633,0.7811618725324309,3,0.671594485736135,0.3333333333333333,0.0,5.686666666666667,6,5.0,0.8333333333333334,4,0.2,153.324275094759,198.66666666666666,0.7679012108251704
tjak,1,1356,0.2856220290724779,0.33009355925965944,0.10224948875255624,7,0.7518268117594734,0.14285714285714285,0.11904761904761907,4.481428571428571,2,1.0,0.5,2,0.3333333333333333,133.56895846964844,90.0,1.467790752413719
tjb5,4,12,0.7452087494685704,0.2994709896508593,0.9581320450885668,7,0.7695439205369864,0.5714285714285714,0.25,5.738571428571428,4,3.0,0.75,4,0.2,112.50608449154673,258.57142857142856,0.43343015489313547
tjbs,1,17,0.21087878058312218,0.16118937414048043,0.1916607656951902,6,0.8611859721332761,0.0,0.3333333333333335,6.831666666666667,6,6.0,1.0,5,0.16666666666666666,70.29272129222674,86.33333333333333,0.8048784880789323
tjdp,1,14,0.38412706215257897,0.2920455921147712,0.2612675365729844,10,0.773966496308569,0.1,0.24,6.106,7,5.0,0.7142857142857143,4,0.2,127.23560822348436,152.3,0.8299778749085738
tjdq,1,29,0.19781144781144783,0.0,0.19781144781144783,1,0.0,0.0,0.0,3.96,7,6.0,0.8571428571428571,6,0.14285714285714285,0.0,47.0,0.0
tjee,1,14,0.40332998078087823,0.31387272226674096,0.2674494455316373,21,0.7611087307412575,0.19047619047619047,0.2857142857142858,6.511428571428572,7,6.0,0.8571428571428571,5,0.16666666666666666,138.99585468296394,162.95238095238096,0.8477818612669888
tjfy,6,12,0.4250899917559016,0.39004990278788515,0.3271637515403474,4,0.7193986330954012,0.25,0.0,5.125,5,3.0,0.6,5,0.16666666666666666,100.48341488358497,127.25,0.7834964123476411
tjge,6,23,0.8862994350282486,0.0,0.8862994350282486,1,0.0,1.0,0.0,4.72,6,5.0,0.8333333333333334,6,0.14285714285714285,0.0,251.0,0.0
tjj5,0,18,0.7893239544697384,0.15662635799850488,0.8649789029535865,3,0.8645834439831197,0.6666666666666666,0.0,5.890000000000001,4,2.0,0.5,3,0.25,46.26373669877232,277.3333333333333,0.16621701807942152
tjjk,1,67,0.3039231246378272,0.36242946406767523,0.14767932489451474,5,0.7339829520527218,0.2,0.1333333333333333,4.976,7,6.0,0.8571428571428571,4,0.2,139.1984195312576,101.8,1.354070228903284
tjn2,6,15,0.4658809785596481,0.3636766666204313,0.4658809785596481,2,0.7333116599246926,0.0,0.0,5.395,6,4.0,0.6666666666666666,5,0.16666666666666666,119.50104602052653,151.5,0.7836134165280428
tjo4,1,21,0.5244459478669409,0.4383474204384049,0.5500582174245453,4,0.695242321702223,0.5,0.16666666666666674,5.0075,1,0.0,0.0,1,0.5,162.30629480501776,170.0,0.9491596187427939
tjp7,6,29,0.37787756134581335,0.27472759038005046,0.37787756134581335,2,0.784481333538766,0.0,0.0,4.369999999999999,5,4.0,0.8,5,0.16666666666666666,60.81118318204309,95.0,0.6334498248129489
tjpy,6,18,0.588235294117647,0.0,0.588235294117647,1,0.0,0.0,0.0,5.44,7,7.0,1.0,7,0.125,0.0,192.0,0.0
tjqm,1,28,0.6550426828215431,0.3621238050030151,0.7894810453611176,6,0.7341476570096258,0.5,0.25,5.533333333333334,2,1.0,0.5,2,0.3333333333333333,122.82575734212537,213.83333333333334,0.5717257905762235
tjrp,1,55,0.8702123676152611,0.15055212375687027,0.916912377471589,4,0.8691479328504683,0.75,0.16666666666666674,5.452500000000001,1,0.0,0.0,1,0.5,74.38357793671038,286.75,0.25850070525355473
tjs4,1,46,0.630396618203699,0.27477633273050844,0.6647808908045977,20,0.7844513381088971,0.35,0.21999999999999997,5.4225,18,16.0,0.8888888888888888,8,0.1111111111111111,98.34465441818163,206.25,0.47452185485250487
tjuf,9,12,0.7090936608973546,0.32298090770066573,0.8290707587382778,5,0.7558688067071164,0.6,0.26666666666666683,6.228,3,2.0,0.6666666666666666,3,0.25,141.24517690880634,270.8,0.5196658458749314
tjv7,1,182,0.18968470812733107,0.16199547105637685,0.18968470812733107,2,0.8605885521144881,0.0,0.0,5.59,3,2.0,0.6666666666666666,3,0.25,65.76093065034893,68.5,0.9462004410122148
tjxb,1,11,0.6562522855350224,0.4073918989718399,0.7740258976932606,4,0.7105341452729285,0.5,0.16666666666666674,5.1525,1,0.0,0.0,1,0.5,129.03068110595507,199.75,0.6427431188341473
tjy4,1,377,0.4535862179015527,0.3241183028965422,0.4840802916288716,4,0.7552195282041452,0.0,0.25,4.405,6,5.0,0.8333333333333334,5,0.16666666666666666,76.48965071607182,111.0,0.682943309964927
tjzd,1,186,0.5572535692770989,0.281770545395115,0.4913128362745697,4,0.7801708375907038,0.25,0.16666666666666674,5.77,2,1.0,0.5,2,0.3333333333333333,105.56001452570318,196.25,0.5351585020314483
tk3n,1,5248,0.4650545311113989,0.382964763597352,0.3281519861830743,7,0.723084221899343,0.2857142857142857,0.25,4.622857142857143,5,3.0,0.6,4,0.2,151.24310295175837,154.85714285714286,0.9703957109645358
tk7q,1,11,0.884703196347032,0.0,0.884703196347032,1,0.0,1.0,0.0,5.84,1,0.0,0.0,1,0.5,0.0,310.0,0.0
tkaw,1,3013,0.9362859362859364,0.0,0.9362859362859364,1,0.0,1.0,0.0,4.29,3,2.0,0.6666666666666666,2,0.3333333333333333,0.0,241.0,0.0
tkd7,1,126,0.20512820512820512,0.0,0.20512820512820512,1,0.0,0.0,0.0,3.9,3,2.0,0.6666666666666666,2,0.3333333333333333,0.0,48.0,0.0
tkdl,1,2832,0.4948535233570863,0.0,0.4948535233570863,1,0.0,0.0,0.0,4.21,1,0.0,0.0,1,0.5,0.0,125.0,0.0
tkem,1,16,0.5186864779956476,0.16320464185037292,0.5186864779956476,2,0.8596939558367352,0.0,0.0,5.2,5,5.0,1.0,4,0.2,74.24621202458749,165.5,0.44592319534286784
tkfw,3,15,0.32437242604149913,0.41722671716499543,0.1467675580008085,4,0.7056034069131781,0.25,0.0,5.355,7,6.0,0.8571428571428571,7,0.125,136.670833269819,105.25,1.2863137248924141
tkh1,1,16,0.6032200445442771,0.33433997756571093,0.6112309582204417,18,0.749434189796471,0.4444444444444444,0.20370370370370372,6.567222222222223,5,3.0,0.6,4,0.2,185.07812340929408,258.5,0.7132104948335032
tkjj,1,49,0.21140339863267713,0.21256973383010408,0.09259259259259259,3,0.8246948378311678,0.0,0.0,5.359999999999999,5,5.0,1.0,4,0.2,56.471231613982,63.0,0.8823629939684687
tklg,1,107,0.1526479750778816,0.0,0.1526479750778816,1,0.0,0.0,0.0,5.35,5,5.0,1.0,5,0.16666666666666666,0.0,49.0,0.0
tkmt,7,16,0.6119358439025425,0.33508313755776886,0.7564511653718091,14,0.749017025133935,0.5,0.30612244897959195,5.094285714285713,10,7.0,0.7,8,0.1111111111111111,122.06530858700006,190.64285714285714,0.6369416027648158
tkou,1,71,0.30828516377649323,0.0,0.30828516377649323,1,0.0,0.0,0.0,5.19,3,2.0,0.6666666666666666,2,0.3333333333333333,0.0,96.0,0.0
tkqc,9,11,0.36877577064854106,0.34026634288300706,0.2006980802792321,11,0.7461203553384246,0.2727272727272727,0.3272727272727274,6.070909090909091,5,4.0,0.8,5,0.16666666666666666,129.53244591782612,130.36363636363637,0.9860601419350085
tkrf,1,31,0.5429890373020745,0.3417052962136992,0.5378919427732857,10,0.745320155493167,0.3,0.10000000000000009,6.926,2,1.0,0.5,2,0.3333333333333333,135.73667317436525,222.0,0.6086846330689025
tksk,3,17,0.45772767622075056,0.23924300226259648,0.504430662318503,4,0.8069442378728069,0.0,0.0,4.68,2,1.0,0.5,2,0.3333333333333333,111.22162559502536,135.75,0.8133208453018308
tkta,1,18,0.37646015979128167,0.3519534823875615,0.15914351851851855,11,0.7396704198978736,0.18181818181818182,0.1558441558441559,6.6827272727272735,5,3.0,0.6,4,0.2,168.8086598381838,165.8181818181818,1.0119320208283498
tku3,9,10,0.37114959067915626,0.32214163836370935,0.30842269777153897,8,0.7563486172613142,0.125,0.25,5.99375,4,2.0,0.5,4,0.2,152.93877159550766,143.625,1.0574850239965958
tkus,0,56,0.3733291100047561,0.30493747374741503,0.2181500872600349,13,0.7663202414812106,0.15384615384615385,0.21794871794871784,5.603846153846154,4,3.0,0.75,4,0.2,149.0046893084155,142.69230769230768,1.0369705358722707
tkw3,1,73,0.4690460521582818,0.34800944077197504,0.3530701754385965,7,0.7418345671431812,0.2857142857142857,0.1071428571428572,5.822857142857143,7,6.0,0.8571428571428571,6,0.14285714285714285,124.89309714426061,169.57142857142858,0.7322040871104055
tkwx,1,11,0.6252080226849319,0.34360934513000846,0.5590062111801242,3,0.7442639511436558,0.3333333333333333,0.16666666666666674,4.8133333333333335,6,3.0,0.5,4,0.2,137.70015734679947,193.33333333333334,0.7085771390058292
tkxs,8,19,0.7276610015714758,0.31332164991546785,0.8218546535696811,6,0.7614280934639014,0.5,0.1333333333333333,4.703333333333333,5,4.0,0.8,4,0.2,104.74285974073206,215.33333333333334,0.48417346567364583
tkxz,9,10,0.6194046694293244,0.383474978144514,0.6289308176100629,5,0.7228175542004944,0.4,0.1333333333333333,5.018,9,7.0,0.7777777777777778,8,0.1111111111111111,161.29569120097412,193.6,0.8288576115157972
tkyq,4,22,0.5139618964755613,0.35449632292501254,0.5367449605914767,10,0.7382818122684278,0.3,0.24,4.941000000000001,8,6.0,0.75,7,0.125,130.29048741604703,163.5,0.7920394371796172
tkyz,1,61,0.23955540378693352,0.3094114571737836,0.065284178187404,3,0.7637018864630883,0.0,0.16666666666666674,4.053333333333334,1,0.0,0.0,1,0.5,86.65448632355972,64.0,1.3331459434393804
tkz8,1,614,0.6021511983273615,0.32261528916261517,0.5261856758832566,8,0.7560777560897002,0.375,0.08333333333333348,4.88125,3,2.0,0.6666666666666666,2,0.3333333333333333,99.7624857921482,175.375,0.5656271341865241
tl27,6,35,0.3940449156311005,0.456169338473948,0.17819706498951782,3,0.6867333170522535,0.3333333333333333,0.16666666666666674,3.203333333333333,2,1.0,0.5,2,0.3333333333333333,140.29611541307906,98.0,1.4171324789199906
tl4g,9,16,0.47159753814543676,0.38111266746350614,0.5637254901960784,3,0.7240538904306469,0.0,0.16666666666666674,5.786666666666666,2,1.0,0.5,2,0.3333333333333333,133.82202110763882,162.33333333333334,0.8193184965773804
tl51,1,48,0.5497244627269594,0.24515270332831093,0.4595336076817558,3,0.8031143468001842,0.3333333333333333,0.0,5.0200000000000005,2,1.0,0.5,2,0.3333333333333333,141.77446878757826,177.0,0.7964857797054958
tl7f,1,101,0.5658679050435204,0.35120845247544835,0.5264688772542175,3,0.7400782597000296,0.3333333333333333,0.0,5.1866666666666665,5,5.0,1.0,5,0.16666666666666666,114.50327506233174,180.0,0.6326147793498991
tl7i,1,1478,0.36439977884382063,0.21150238030888327,0.4072907840709118,6,0.8254214075460925,0.0,0.22222222222222232,4.3116666666666665,5,5.0,1.0,4,0.2,57.47579200556237,97.33333333333333,0.5844995797175835
tl8d,9,18,0.4075388972834903,0.3514530151039947,0.30722277023210326,4,0.7399443331169376,0.25,0.0,5.77,4,3.0,0.75,3,0.25,127.30017020150969,145.0,0.871918973982943
tl9p,1,15,0.3497490736515929,0.3112865494765698,0.2647419676405184,8,0.7626098204081885,0.125,0.30000000000000004,6.2425,9,8.0,0.8888888888888888,6,0.14285714285714285,151.14326221927894,135.0,1.1113475163182276
tlal,9,14,0.4217638008719049,0.3426628590639403,0.2772211088844355,11,0.7447886066478123,0.2727272727272727,0.25757575757575757,5.338181818181818,6,5.0,0.8333333333333334,5,0.16666666666666666,127.65265371311324,140.0,0.9053379695965478
